Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
3.870967741935484430e+00,3.651924323638106300e-05,3.018343766321068131e-05,2.080512913629631658e-03,8.819758890308842950e-04
3.903225806451613433e+00,3.664822154625266238e-05,3.089286090833567698e-05,2.205426299132074493e-03,9.708296445668753360e-04
3.935483870967741993e+00,3.565568436681742414e-05,3.121373525071920255e-05,2.458137794735371692e-03,1.129056824575521605e-03
3.967741935483870996e+00,3.691782330922426864e-05,3.064283794243478849e-05,2.792907546513354825e-03,1.348561823456726058e-03
4.000000000000000000e+00,3.876540572242946782e-05,3.212502712269189783e-05,3.251747496020156517e-03,1.622334624872661009e-03
4.032258064516129004e+00,4.303948265186406511e-05,3.176367771500981056e-05,3.862363346102849239e-03,1.947389877827669169e-03
4.064516129032258007e+00,5.413400918919559492e-05,3.514282168141447463e-05,4.315929230707040744e-03,2.233262213072371993e-03
4.096774193548387011e+00,6.379599860166772782e-05,3.336374938007162635e-05,3.517093792690626462e-03,1.912251093913191688e-03
4.129032258064516014e+00,5.799553313738043726e-05,3.007303753003856740e-05,1.943905894597790923e-03,1.061976331490593070e-03
4.161290322580645018e+00,5.069445643058762685e-05,3.009856627678056900e-05,1.591736854552951250e-03,7.867560120500640720e-04
4.193548387096774022e+00,4.472022881512559809e-05,2.877647714438665423e-05,1.494584363285847125e-03,6.983570721588264760e-04
4.225806451612903025e+00,3.870762956384890909e-05,2.858598637720075148e-05,1.915252453831426966e-03,7.952110292453943956e-04
4.258064516129032029e+00,3.763758053903172232e-05,3.046594141493679691e-05,2.631645140634716711e-03,9.811775816448314348e-04
4.290322580645161032e+00,3.652401449571089718e-05,3.214730087619755507e-05,3.459084851818113298e-03,1.235176114733130487e-03
4.322580645161290036e+00,3.704785942699023298e-05,3.283177477641956637e-05,4.424352608319368288e-03,1.522860677036871240e-03
4.354838709677419040e+00,4.176688711893070279e-05,4.157827941370512555e-05,5.800040384516778023e-03,1.889690597982323457e-03
4.387096774193548043e+00,4.840229188296156184e-05,5.152690205129159399e-05,7.325841297085863325e-03,2.445942678934720938e-03
4.419354838709677047e+00,5.198531432935596467e-05,5.981622681402555335e-05,8.842433076005861564e-03,3.009411219368947517e-03
4.451612903225806051e+00,5.771012211218193305e-05,6.771955046902162242e-05,1.054406072777022349e-02,3.559030609244153744e-03
4.483870967741935054e+00,6.393148490972541892e-05,7.792376686686820363e-05,1.272305875179586404e-02,4.281130375115394654e-03
4.516129032258064058e+00,7.411810832352754062e-05,9.341970028581511620e-05,1.563891402134687594e-02,5.227475913101522001e-03
4.548387096774193061e+00,9.194612939739219178e-05,1.199554388076695617e-04,2.033202299733350565e-02,6.689622286620493068e-03
4.580645161290322065e+00,1.278982368706150152e-04,1.660038037323392714e-04,2.934150703577072597e-02,9.534007337941789728e-03
4.612903225806451069e+00,2.038290727311150652e-04,2.648295469415445805e-04,4.559047189221557966e-02,1.501741363153918409e-02
4.645161290322580072e+00,3.506593589454909702e-04,4.353597136146308377e-04,7.407032680728138641e-02,2.456336085703172273e-02
4.677419354838709964e+00,6.460934502533369293e-04,7.467950258271173220e-04,1.282684545714480873e-01,4.291807580961327917e-02
4.709677419354838968e+00,1.226635034621194158e-03,1.305704178019782271e-03,2.232500672533122288e-01,7.673493141412336682e-02
4.741935483870967971e+00,1.864576744968113840e-03,1.813432035124108504e-03,3.016373060587355659e-01,1.108113551627759458e-01
4.774193548387096975e+00,1.610023242707489879e-03,1.406945992157063912e-03,2.303164335372799298e-01,9.275328649613152898e-02
4.806451612903225978e+00,1.080166941688455538e-03,8.389026034460287003e-04,1.400109793501684852e-01,5.814202647697334914e-02
4.838709677419354982e+00,7.090214631321707433e-04,4.915729098160149689e-04,8.442041098912995978e-02,3.530663430483380050e-02
4.870967741935483986e+00,4.999290597922187874e-04,3.087047740670580413e-04,5.404198688786591986e-02,2.275287678680284684e-02
4.903225806451612989e+00,3.899857500907560285e-04,2.160298339807063947e-04,3.816178024573071287e-02,1.606868116731611021e-02
4.935483870967741993e+00,3.186209557120087002e-04,1.603031747245943169e-04,2.834201783287170623e-02,1.201313143841202004e-02
4.967741935483870996e+00,2.695029911797449111e-04,1.305245747258703011e-04,2.055636450129433648e-02,8.731842164931969200e-03
5.000000000000000000e+00,2.260299636726456835e-04,1.025186943729720814e-04,1.579183807636052109e-02,6.101280075102737122e-03
5.032258064516129004e+00,2.033074966210312283e-04,8.809837759962827798e-05,1.477697785065863571e-02,5.787795577142441569e-03
5.064516129032258007e+00,1.707011329341722599e-04,6.550743406688971275e-05,1.255537757091423727e-02,5.572788855963039557e-03
5.096774193548387011e+00,1.397038694073111725e-04,4.939229685633736747e-05,8.374375458167944430e-03,3.621048936745724801e-03
5.129032258064516014e+00,1.273801180496610466e-04,4.580874726963875867e-05,6.540868467674574444e-03,2.846211296906782113e-03
5.161290322580645018e+00,1.281112165672276186e-04,4.736604204272308323e-05,5.673129687214886405e-03,2.498429197634528028e-03
5.193548387096774022e+00,1.263340638752757017e-04,4.804285598800093809e-05,4.941497814504292561e-03,2.180300701226698269e-03
5.225806451612903025e+00,1.227743410792402371e-04,4.877502260826826423e-05,4.200951877804965512e-03,1.913928858105086840e-03
5.258064516129032029e+00,1.257029232909511775e-04,5.067861277170329089e-05,3.425828783477339982e-03,1.593682418154239878e-03
5.290322580645161032e+00,1.216572159936068343e-04,4.947111077952196369e-05,2.859021849726537182e-03,1.410351435246054268e-03
5.322580645161290036e+00,1.055515634544784210e-04,4.288267297817429340e-05,2.301253913732145568e-03,1.142201691728814009e-03
5.354838709677419040e+00,1.118025145553320430e-04,4.760899831706160210e-05,1.922558326523451499e-03,9.672600645391024208e-04
5.387096774193548043e+00,1.142022479921979053e-04,5.049644121708235257e-05,1.700477251602690223e-03,8.456425453467466755e-04
5.419354838709677047e+00,1.258398305361599053e-04,5.603830125795293147e-05,1.511602643962514083e-03,7.417512246909970571e-04
5.451612903225806051e+00,1.473994917857959948e-04,6.679677965676966201e-05,1.409021353606970846e-03,6.850139483264106131e-04
5.483870967741935054e+00,1.858754099044631876e-04,8.070331497736056234e-05,1.372372913597498609e-03,6.776004148562143675e-04
5.516129032258064058e+00,1.946251544322654520e-04,8.080538331891965202e-05,1.311821226040975341e-03,6.886441142749566598e-04
5.548387096774193061e+00,2.178292026033253428e-04,9.131708349968281505e-05,1.274818110880470432e-03,7.531800840682899767e-04
5.580645161290322065e+00,2.413462235381583373e-04,1.001542343064927771e-04,1.420926911669794868e-03,9.769666403115823041e-04
5.612903225806451069e+00,2.856328364949459208e-04,1.270661557001827064e-04,1.471306829544031039e-03,1.050324150878543432e-03
5.645161290322580072e+00,3.761151068627543222e-04,1.789896269299494998e-04,1.107312293877460180e-03,6.655939191320559695e-04
5.677419354838709964e+00,6.562466183046032414e-04,3.366881491926344556e-04,8.199766273364433563e-04,3.525472813562847171e-04
5.709677419354838968e+00,1.108038002190077104e-03,5.734789492925376850e-04,7.392594802569290918e-04,2.862035946674083169e-04
5.741935483870967971e+00,1.997204896716154709e-03,1.048870661418203768e-03,7.323836673521318596e-04,3.282800419932420215e-04
5.774193548387096975e+00,3.763507618678482713e-03,2.007912167709057297e-03,8.758902676767542882e-04,5.957997299024591579e-04
5.806451612903225978e+00,7.206728510998887220e-03,3.816321699602081251e-03,1.316070629707064184e-03,9.631111509042486257e-04
5.838709677419354982e+00,1.117959270597153158e-02,5.113341860668233277e-03,1.523431963011085159e-03,6.300865669892944613e-04
5.870967741935483986e+00,3.645780915887358517e-03,1.423844146859335955e-03,1.044515931952820671e-03,6.319739939791142692e-04
5.903225806451612989e+00,3.764711959881713622e-03,1.379446537021478819e-03,5.513983861241039501e-03,1.625873895291707859e-03
5.935483870967741993e+00,2.174987601203790498e-03,6.004308108744186049e-04,6.737910204876864338e-03,2.232364473024662978e-03
5.967741935483870996e+00,1.032480377543239410e-03,2.491717399003761193e-04,3.872636619113033456e-03,1.497068332787349163e-03
6.000000000000000000e+00,7.134944514518095932e-04,1.915930158855906878e-04,2.616225343774317407e-03,1.111606079787570657e-03
6.032258064516129004e+00,5.565826471631223722e-04,1.676667041281272954e-04,1.910825365778807093e-03,8.713214858321568276e-04
6.064516129032258007e+00,4.318340632300388528e-04,1.423826876910572366e-04,1.590866460761719819e-03,7.440021074105135444e-04
6.096774193548387011e+00,3.645055476725187664e-04,1.262340199756352389e-04,1.508895198724948070e-03,6.972390812430046166e-04
6.129032258064516014e+00,3.089454938621892933e-04,1.075165265461906333e-04,1.277939188692789763e-03,6.035052932362482744e-04
6.161290322580645018e+00,2.693206239086630449e-04,9.664691133779611731e-05,1.085336530047457428e-03,5.193176968096791185e-04
6.193548387096774022e+00,2.603188103546057348e-04,1.054325993511774016e-04,9.627783528829021156e-04,4.673390200573913412e-04
6.225806451612903025e+00,2.837857278931733558e-04,1.114276268805259934e-04,8.614070788758116043e-04,4.222038445814523650e-04
6.258064516129032029e+00,2.872041249742674765e-04,1.137172493651896935e-04,7.466320249644844758e-04,3.766466371056877171e-04
6.290322580645161032e+00,3.238043578527155237e-04,1.282916578882261510e-04,6.893779654864674910e-04,3.612096335400541078e-04
6.322580645161290036e+00,3.637340880210150618e-04,1.418417709813523818e-04,6.769645856695105613e-04,3.541382261466080486e-04
6.354838709677419040e+00,4.202705657940984619e-04,1.609307745330468221e-04,6.294402036308327812e-04,3.344664881554409346e-04
6.387096774193548043e+00,4.686751616690984588e-04,1.828599298690747571e-04,5.563983755204507213e-04,3.001457095471770698e-04
6.419354838709677047e+00,5.556067710491600052e-04,2.276375164990606054e-04,4.886114808180208298e-04,2.686119261371344106e-04
6.451612903225806051e+00,5.800362669484592426e-04,2.548358529544041779e-04,4.056851876904501259e-04,2.225171227527800654e-04
6.483870967741935054e+00,4.579723692157967830e-04,2.229061184412888506e-04,3.327934678113172009e-04,1.721597633850691230e-04
6.516129032258064058e+00,2.544929823937419730e-04,1.393605775878413184e-04,3.225454447021854857e-04,1.577546140480350968e-04
6.548387096774193061e+00,1.282637274686564827e-04,7.733234834686092993e-05,3.479207044706527545e-04,1.709901140463568998e-04
6.580645161290322065e+00,7.313924362893972761e-05,4.708931994263309916e-05,3.678178819370972377e-04,1.919439600227582044e-04
6.612903225806451069e+00,4.859567759240498725e-05,3.164341218269744657e-05,3.882437441493257944e-04,2.074521053276643203e-04
6.645161290322580072e+00,3.786877925300264432e-05,2.372337351773939212e-05,4.161231495033485711e-04,2.252592007603393485e-04
6.677419354838709076e+00,3.443610369497466530e-05,2.214720287983250831e-05,4.164390710088505484e-04,2.281380382239394657e-04
6.709677419354838079e+00,3.257845879668820740e-05,2.097347475560433348e-05,4.231624388750599764e-04,2.192154720312435002e-04
6.741935483870967971e+00,3.438896151102037663e-05,2.371281382429844397e-05,4.063530944545244196e-04,1.999971198473073336e-04
6.774193548387096975e+00,3.288750826987715348e-05,2.069597919993268001e-05,3.058200693336221728e-04,1.828755233082822191e-04
6.806451612903225978e+00,3.480498197692935048e-05,2.335867997333870535e-05,2.334059164754702538e-04,2.146688140223804793e-04
6.838709677419354982e+00,3.489085576032140368e-05,2.494849284834043225e-05,2.638021588231809450e-04,2.171418183559716789e-04
6.870967741935483986e+00,3.344865258836529311e-05,2.514265204839838286e-05,2.833344565894787854e-04,2.195190214757979162e-04
6.903225806451612989e+00,3.352377723565809427e-05,2.441655612244095943e-05,2.940426501966505904e-04,2.180909208686152424e-04
6.935483870967741993e+00,3.483652754876826363e-05,2.487625372509785762e-05,3.028976273265382066e-04,2.200409556643289364e-04
6.967741935483870996e+00,3.687163763679896558e-05,2.530041644134137702e-05,3.042592648473212407e-04,2.223423700477111895e-04
7.000000000000000000e+00,3.829854628803961694e-05,2.924886235870465312e-05,3.085889242623673727e-04,2.200159821330902141e-04
7.032258064516129004e+00,3.997005804721448096e-05,3.112780347624914527e-05,2.962008126984697629e-04,2.060317895669677084e-04
7.064516129032258007e+00,4.281714615024708999e-05,3.179939014355784608e-05,2.737057088982884417e-04,1.882544445130818103e-04
7.096774193548387011e+00,4.377321154579280789e-05,3.226296015742982463e-05,2.535526813130146192e-04,1.728719114505875628e-04
7.129032258064516014e+00,4.208707069671004081e-05,3.298302981358948964e-05,2.334340388112117329e-04,1.592827089628371512e-04
7.161290322580645018e+00,3.989319083479453968e-05,3.014692677293986380e-05,2.161552671860960491e-04,1.434733946276952406e-04
7.193548387096773133e+00,3.999901331596298449e-05,3.015406655311987375e-05,2.097082627264973420e-04,1.438416812988217144e-04
7.225806451612903025e+00,3.920354468569432494e-05,2.777751512828708429e-05,2.028892081545008669e-04,1.394431542484437700e-04
7.258064516129031141e+00,3.966330736443674144e-05,2.777193637154762366e-05,1.935532739000922584e-04,1.294839928290460879e-04
7.290322580645161032e+00,4.056021532271223394e-05,2.801853629185227772e-05,1.807991555112504036e-04,1.240384173000229134e-04
7.322580645161290924e+00,4.236753447925863803e-05,2.842255820857464961e-05,1.603529602098866175e-04,1.124343231123190741e-04
7.354838709677419040e+00,4.188956550242320728e-05,3.032170177199561048e-05,1.400676955467184326e-04,1.056945709132060552e-04
7.387096774193548043e+00,4.196801993051583080e-05,3.207340839950176698e-05,1.208271568443846484e-04,1.141790927148824216e-04
7.419354838709676159e+00,3.893009619023937587e-05,2.784516525153190203e-05,1.099972919990098078e-04,1.337878495125069010e-04
