# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
7.306803950529507574e+02,3.311732905828645244e+02,4.165546321381279893e-01,-4.623769985471426697e-04,1.222983294409439722e-03
7.511929493320968731e+02,3.316560658782731252e+02,4.669488101229898325e-01,-1.207639154062301046e-03,2.069927068702014615e-03
7.722813571388642231e+02,3.312439342311791961e+02,5.536960463652034203e-01,-1.179408681788540834e-03,1.992447892852554532e-03
7.939617845382275618e+02,3.315051426213211698e+02,7.413756660290752309e-01,-6.660221702446733399e-04,2.014649084337189009e-03
8.162508514287228536e+02,3.307941011251350574e+02,1.884596717454674053e+00,-4.310553935688244071e-04,1.319368265523099184e-03
8.391656442830161495e+02,3.316657734613864932e+02,4.674211876241746721e-01,-1.301416782803332907e-03,1.025689023044840326e-03
8.627237292461450124e+02,3.314282973413086779e+02,5.007234939548270702e-01,-5.978894766116571446e-04,1.535357240510391115e-03
8.869431656014704686e+02,3.311300115289836299e+02,6.559125183935988757e-01,-1.956022083395403508e-04,1.873910450953908879e-03
9.118425196146571352e+02,3.312524394288835765e+02,4.201043766032604432e-01,-5.920108518687961169e-04,9.139726314884595972e-04
9.374408787662999885e+02,3.312654091825578462e+02,3.558443253549616325e-01,-1.880642100665852413e-04,1.535588270630558602e-03
9.637578663841088655e+02,3.316815941977663442e+02,6.955017297173500257e-01,-1.606439080437205378e-03,1.813830221104554587e-03
9.908136566858665901e+02,3.314125021861516984e+02,6.066283984356863890e-01,-1.185912905511354821e-03,1.250009233157126044e-03
1.018628990244687543e+03,3.317871254454545351e+02,5.237101184021144551e-01,-1.046184706375230576e-03,1.825535258119351722e-03
1.047225189888434443e+03,3.315695700193795687e+02,3.573701727035861198e-01,-3.762915580299619261e-04,2.041011454740550464e-03
1.076624177045493298e+03,3.312758578204563378e+02,6.902744958620297133e-01,-1.839536154145626724e-03,1.991544142730584336e-03
1.106848488549411968e+03,3.309523279416475816e+02,1.877979134759353075e+00,-3.403126711614401327e-03,7.050161539858219861e-03
1.137921293915315118e+03,3.316526283671624924e+02,3.959309392698218133e-01,-2.817895447715246336e-03,1.289906915496224138e-03
1.169866413101306989e+03,3.314368544948503086e+02,4.921837166249887763e-01,-1.459239950592827739e-03,7.301721370084956553e-04
1.202708334768512032e+03,3.324349447545855014e+02,2.030661224717138058e+00,-1.914401230087037133e-03,2.118098820959852732e-03
1.236472235053714940e+03,3.315860686000854116e+02,4.923881684594067498e-01,-2.044466466450600792e-03,1.394594692461248583e-03
1.271183996869028761e+03,3.315228047850733333e+02,4.718308336564124850e-01,-2.893446644500263960e-03,1.183570296122047781e-03
1.306870229743346272e+03,3.309635252898020781e+02,2.044680912785402427e+00,-2.173311794990251508e-04,7.277499384837460283e-03
1.343558290220826166e+03,3.316222015163090759e+02,7.592633184781514277e-01,-8.168298623275838327e-04,1.505238078588816766e-03
1.381276302832009378e+03,3.321181862841920065e+02,7.834828481829979596e-01,-3.248094703778869798e-03,2.158689802836397283e-03
1.420053181653683168e+03,3.316146481542704123e+02,6.879584157642039122e-01,-1.942766786454175288e-03,1.162386990493056776e-03
1.459918652473978682e+03,3.317411490873686830e+02,7.568979133923203761e-01,-1.909867363197381663e-03,2.079736248191417503e-03
1.500903275579736601e+03,3.319066348245285667e+02,6.461459880387516730e-01,-2.784956390397219650e-03,1.353025334379147522e-03
1.543038469183564530e+03,3.321948185979769050e+02,6.024980395797112642e-01,-2.659281190651574707e-03,1.805378939085140440e-03
1.586356533508589564e+03,3.321659361573804858e+02,8.130449809378238468e-01,-2.088918353048940715e-03,9.761403798081617162e-04
1.630890675549332627e+03,3.322756966864443484e+02,4.730589447887127985e-01,-3.583302484768591169e-03,1.671076555526555384e-03
1.676675034527699154e+03,3.322143647437932259e+02,5.706642755046442694e-01,-2.662989755151023898e-03,1.794346661012534904e-03
1.723744708063619782e+03,3.321949261802205910e+02,5.100611260701289895e-01,-2.216856005642497875e-03,1.304856664759213459e-03
1.772135779080358361e+03,3.325575843415903137e+02,7.024490628467472408e-01,-3.163119341589260176e-03,2.170352093921738834e-03
1.821885343465167125e+03,3.312853245397826640e+02,2.106937261004219852e+00,-4.093143079421901823e-03,4.185007418839242939e-03
1.873031538506436618e+03,3.326370249585273200e+02,7.840170828670063319e-01,-4.062082719482473445e-03,2.816278527470404778e-03
1.925613572129198701e+03,3.324414607370687804e+02,6.650410883382212868e-01,-4.154259427092465984e-03,1.233166878628954482e-03
1.979671752951332564e+03,3.324021887561410722e+02,6.141310059626888807e-01,-4.332748691464649408e-03,1.350664671188731014e-03
2.035247521183577874e+03,3.327047244293409562e+02,5.417495309061561848e-01,-3.900225663082635026e-03,2.502079056950472051e-03
2.092383480396977120e+03,3.326280688049101855e+02,5.530918691974011647e-01,-3.270327092122160551e-03,1.665988176044118710e-03
2.151123430182167340e+03,3.327835869115220930e+02,4.472012840788779919e-01,-3.705717701327726661e-03,2.174946605710348282e-03
2.211512399725488649e+03,3.338512998441973423e+02,2.640921290085174178e+00,-3.188029171881012671e-03,2.034463775025545287e-03
2.273596682327717645e+03,3.328863519904643340e+02,6.708741928853297898e-01,-6.375052130893887718e-03,1.345540376727552036e-03
2.337423870891815113e+03,3.327397362917513419e+02,5.753293250808179105e-01,-4.125640999709911938e-03,1.427314521990335344e-03
2.403042894406969481e+03,3.332076348840305968e+02,7.587037353664982664e-01,-5.359362180391169343e-03,2.260842079165934979e-03
2.470504055456825427e+03,3.334694533911944632e+02,8.949180847741127209e-01,-5.287639203003280212e-03,1.514254370019574476e-03
2.539859068780726375e+03,3.340971291796741980e+02,2.472981371201437018e+00,-9.783825830785053065e-03,7.892857291772628278e-03
2.611161100917459407e+03,3.336702944728306193e+02,6.308244446082375001e-01,-5.910008420479106843e-03,2.465289794933860773e-03
2.684464810961962485e+03,3.335707961357873046e+02,7.315468859580314120e-01,-6.777795600017011424e-03,2.248926471622332383e-03
2.759826392466180550e+03,3.339494519154382033e+02,4.862238647398509084e-01,-7.737784182798179526e-03,2.783524762885492519e-03
2.837303616516211605e+03,3.340188139123029032e+02,5.165381354813908255e-01,-7.889854387208660932e-03,2.125507686389685544e-03
2.916955876018796062e+03,3.339198067198340709e+02,6.053516166342675087e-01,-8.238654398042211807e-03,1.860312699696811808e-03
2.998844231231027607e+03,3.341403464559714962e+02,7.781044987416709802e-01,-8.400714521029107110e-03,3.263129032005262619e-03
3.083031456568277008e+03,3.337457698318740995e+02,5.370689188075996601e-01,-1.027126617554854383e-02,1.240101090603147344e-03
3.169582088726115217e+03,3.347896014058778178e+02,5.528566787949439343e-01,-9.754437738424126883e-03,1.296161441234945817e-03
3.258562476153226271e+03,3.343134739188623143e+02,9.884543407247162738e-01,-9.339933200080396611e-03,1.717744427477552703e-03
3.350040829913132711e+03,3.342517766874137806e+02,1.097883130940193741e+00,-1.026042107387943256e-02,5.031995135396617573e-03
3.444087275973823580e+03,3.350049649434432695e+02,7.075548008630319075e-01,-1.143191203230480360e-02,2.834723563005668058e-03
3.540773908965269584e+03,3.349841617048351736e+02,1.425757384727361243e+00,-1.424540011679047494e-02,3.246966648648971776e-03
3.640174847446141484e+03,3.346263482487390775e+02,6.454155151380497335e-01,-1.266269720852961599e-02,2.850367065166962456e-03
3.742366290721980931e+03,3.353498214982208765e+02,7.536203114193371633e-01,-1.429169519456072700e-02,2.983927814852786308e-03
3.847426577258505858e+03,3.349968174050360972e+02,8.877482336805103680e-01,-1.425701279960276367e-02,1.087078194908509257e-03
3.955436244734701631e+03,3.355672664499438724e+02,7.327355287942672879e-01,-1.538310191266960628e-02,1.894663168428714975e-03
4.066478091781857984e+03,3.353641635669499124e+02,7.075266838807428016e-01,-1.586209577238815310e-02,1.901264299040890523e-03
4.180637241455758158e+03,3.357888881040598221e+02,5.350342946470044714e-01,-1.661938806699905097e-02,2.689242614138164476e-03
4.298001206490798722e+03,3.355177043092583631e+02,6.012805682453414846e-01,-1.922076146230065202e-02,1.895516085183075088e-03
4.418659956385941769e+03,3.361563129031802646e+02,7.968047822750700115e-01,-1.862541061480222845e-02,2.542312917445342484e-03
4.542705986374043277e+03,3.357016995808702404e+02,7.687233752348486826e-01,-1.987043830887023216e-02,2.551577246630762439e-03
4.670234388327335182e+03,3.362142858011706039e+02,9.752068844798948977e-01,-2.078927907282590581e-02,1.653800946174279309e-03
4.801342923653450271e+03,3.370140858832064055e+02,9.741287071290826161e-01,-2.323938985323286202e-02,2.099241020828129974e-03
4.936132098237916580e+03,3.367707060808230608e+02,1.089429005105019943e+00,-2.255405906578933362e-02,1.927288788704460774e-03
5.074705239490465829e+03,3.368277819458101021e+02,7.771998360140441875e-01,-2.432817454402012164e-02,1.814340726875379554e-03
5.217168575554349445e+03,3.368500927747840024e+02,5.999643557774771985e-01,-2.724050955039620733e-02,3.073041852116525224e-03
