Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
1.548387096774193505e+00,1.036047725510461451e-04,7.467674217909434683e-05,3.383097234932562610e-04,2.628037656118512445e-04
1.580645161290322509e+00,9.675591838009489046e-05,7.054647626784474085e-05,5.466779486801814740e-04,4.653308535103232004e-04
1.612903225806451513e+00,8.923056674017983527e-05,6.513610205345808581e-05,9.915049571586336419e-04,7.247543189045673384e-04
1.645161290322580516e+00,8.483862602653977395e-05,6.399767490336860144e-05,1.974526290475021959e-03,1.403122715927620058e-03
1.677419354838709520e+00,8.368760670289080740e-05,6.795532509480496706e-05,4.959362602975023356e-03,3.571771374755791564e-03
1.709677419354838745e+00,8.381571820749542535e-05,7.440280077168092191e-05,1.703490027029722770e-02,1.170385868057063385e-02
1.741935483870967527e+00,8.382147467415570390e-05,5.858869554890075838e-05,8.182748863384914362e-02,5.121821386750063931e-02
1.774193548387096753e+00,7.265845945899509595e-05,4.829154206979081713e-05,1.649970735240102737e-02,1.156652688356544015e-02
1.806451612903225534e+00,6.947407583545966276e-05,4.805328050285446664e-05,4.921702103525753096e-03,3.043135781565606702e-03
1.838709677419354760e+00,7.109624289605270256e-05,4.963366074884887523e-05,2.581923280063776714e-03,1.577646402604633048e-03
1.870967741935483541e+00,7.181350551186814913e-05,5.132651568637296738e-05,1.664688778134260690e-03,1.035466370925217051e-03
1.903225806451612767e+00,7.231857788403987721e-05,5.193077347178173272e-05,1.259182069862414214e-03,8.032230576372422458e-04
1.935483870967742437e+00,7.544996481766814370e-05,5.728581905801691688e-05,9.689030605684464340e-04,6.379183732571627134e-04
1.967741935483871218e+00,7.671878940359740085e-05,5.782361195838382046e-05,7.110989182531460067e-04,4.969159782180032452e-04
2.000000000000000000e+00,7.948678199715637836e-05,6.043986611601346524e-05,5.711129104198173646e-04,4.262636948564450280e-04
2.032258064516129004e+00,7.997925850306017242e-05,6.034242170256370327e-05,4.616192468167881172e-04,3.594300225239489529e-04
2.064516129032257563e+00,8.455812876190165286e-05,6.199137157773681073e-05,3.849307998981941386e-04,3.186835607799588712e-04
2.096774193548387011e+00,8.417253084508683446e-05,6.027275478668489653e-05,3.420309618242354946e-04,2.846856393619408483e-04
2.129032258064516014e+00,8.872492541882155627e-05,6.154594481176092671e-05,3.253750104931831802e-04,2.873344017907714272e-04
2.161290322580645018e+00,8.679161808895183598e-05,5.898078102775995056e-05,2.976593352845763383e-04,2.714420966732207464e-04
