# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-9.748927999999999761e-02	3.537097223434175208e-01	2.368046506360969167e-02
-9.746296000000000126e-02	8.320143345863406648e-01	4.609157615481507264e-02
-9.743663999999999104e-02	-6.659318929031241563e-01	4.235639097294750799e-02
-9.741031999999999469e-02	-8.380922528964400431e-02	3.115083542734482097e-02
-9.738399999999999834e-02	4.278654761795296357e-01	2.741565024547725632e-02
-9.735768000000000200e-02	9.469557530323144956e-01	1.621009469987456583e-02
-9.733135999999999177e-02	-5.621138375325671621e-01	1.994527988174212701e-02
-9.730503999999999543e-02	-5.945683761726278625e-03	2.741565024547725632e-02
-9.727871999999999908e-02	5.094368053992529566e-01	3.488602060921238562e-02
-9.725239999999998886e-02	-9.848016343984062893e-01	2.368046506360969167e-02
-9.722607999999999251e-02	-4.286334806275653442e-01	2.741565024547725632e-02
-9.719975999999999616e-02	1.052879469924418998e-01	5.004539154271873611e-03
-9.717343999999999982e-02	6.317937992288379379e-01	1.994527988174212701e-02
-9.714711999999998959e-02	-8.550290651852100465e-01	3.488602060921238562e-02
-9.712079999999999325e-02	-3.433543637160364481e-01	2.741565024547725632e-02
-9.709447999999999690e-02	2.165215777466100722e-01	2.741565024547725632e-02
-9.706816000000000055e-02	7.578585807502286054e-01	2.368046506360969167e-02
-9.704183999999999033e-02	-7.586265851982643138e-01	4.235639097294750799e-02
-9.701551999999999398e-02	-2.506596714208962906e-01	1.247490951800700118e-02
-9.698919999999999764e-02	3.240474208089726416e-01	2.741565024547725632e-02
-9.696288000000000129e-02	8.690922115043967500e-01	1.621009469987456583e-02
-9.693655999999999107e-02	-6.696396805949297315e-01	2.741565024547725632e-02
-9.691023999999999472e-02	-1.171793145158944588e-01	1.994527988174212701e-02
-9.688391999999999837e-02	4.167421131041127991e-01	5.004539154271873611e-03
-9.685760000000000203e-02	9.729102668749537441e-01	8.739724336139436528e-03
-9.683127999999999180e-02	-5.621138375325671621e-01	3.115083542734482097e-02
-9.680495999999999546e-02	-9.653471453531884197e-03	1.994527988174212701e-02
-9.677863999999999911e-02	5.428068946255033556e-01	5.004539154271873611e-03
-9.675231999999998889e-02	-9.662626959393781911e-01	2.368046506360969167e-02
-9.672599999999999254e-02	-4.434646313947878116e-01	2.741565024547725632e-02
-9.669967999999999619e-02	9.045679622521947405e-02	2.368046506360969167e-02
-9.667335999999999985e-02	6.392093746124491993e-01	3.488602060921238562e-02
-9.664703999999998962e-02	-8.958147297950717070e-01	3.862120579107995028e-02
-9.662071999999999328e-02	-3.248154252570084055e-01	2.741565024547725632e-02
-9.659439999999999693e-02	2.128137900548044692e-01	4.235639097294750799e-02
-9.656808000000000058e-02	7.356118545993949320e-01	8.739724336139436528e-03
-9.654175999999999036e-02	-7.697499482736811505e-01	2.741565024547725632e-02
-9.651543999999999401e-02	-2.098740068110346024e-01	1.621009469987456583e-02
-9.648911999999999767e-02	3.314629961925838475e-01	2.368046506360969167e-02
-9.646280000000000132e-02	8.727999991962023252e-01	2.741565024547725632e-02
-9.643647999999999110e-02	-6.585163175195128948e-01	2.368046506360969167e-02
-9.641015999999999475e-02	-1.134715268240888558e-01	1.994527988174212701e-02
-9.638383999999999840e-02	4.315732638713352110e-01	2.368046506360969167e-02
-9.635752000000000206e-02	9.617869037995369075e-01	2.741565024547725632e-02
-9.633119999999999183e-02	-5.398671113817334888e-01	3.115083542734482097e-02
-9.630487999999999549e-02	5.177679313690539825e-03	8.739724336139436528e-03
-9.627855999999999914e-02	5.465146823173090418e-01	8.739724336139436528e-03
-9.625223999999998892e-02	-9.922172097820174397e-01	4.235639097294750799e-02
-9.622591999999999257e-02	-4.397568437029821808e-01	3.488602060921238562e-02
-9.619959999999999622e-02	1.201190977596643256e-01	1.247490951800700118e-02
-9.617327999999999988e-02	6.317937992288379379e-01	2.741565024547725632e-02
-9.614695999999998965e-02	-8.772757913360437199e-01	1.621009469987456583e-02
-9.612063999999999331e-02	-3.211076375652027748e-01	3.488602060921238562e-02
-9.609431999999999696e-02	2.128137900548044692e-01	3.115083542734482097e-02
-9.606800000000000062e-02	7.578585807502286054e-01	1.994527988174212701e-02
-9.604167999999999039e-02	-7.623343728900698890e-01	3.488602060921238562e-02
-9.601535999999999405e-02	-2.209973698864514391e-01	2.741565024547725632e-02
-9.598903999999999770e-02	3.314629961925838475e-01	1.247490951800700118e-02
-9.596272000000000135e-02	8.653844238125911748e-01	2.741565024547725632e-02
-9.593639999999999113e-02	-6.548085298277073196e-01	2.368046506360969167e-02
-9.591007999999999478e-02	-1.283026775913112816e-01	8.739724336139436528e-03
-9.588375999999999844e-02	4.426966269467520476e-01	1.994527988174212701e-02
-9.585744000000000209e-02	9.692024791831480579e-01	1.621009469987456583e-02
-9.583111999999999187e-02	-5.361593236899279136e-01	5.004539154271873611e-03
-9.580479999999999552e-02	-2.448462222075430822e-02	3.115083542734482097e-02
-9.577847999999999917e-02	5.353913192418922051e-01	1.994527988174212701e-02
-9.575215999999998895e-02	-9.810938467066006030e-01	1.247490951800700118e-02
-9.572583999999999260e-02	-4.026789667849260956e-01	1.994527988174212701e-02
-9.569951999999999626e-02	1.312424608350811484e-01	4.235639097294750799e-02
-9.567319999999999991e-02	6.503327376878660360e-01	2.368046506360969167e-02
-9.564687999999998969e-02	-8.439057021097932099e-01	3.115083542734482097e-02
-9.562055999999999334e-02	-3.396465760242308174e-01	2.368046506360969167e-02
-9.559423999999999699e-02	2.239371531302213059e-01	2.368046506360969167e-02
-9.556792000000000065e-02	7.244884915239780954e-01	8.739724336139436528e-03
-9.554159999999999042e-02	-7.475032221228474771e-01	1.621009469987456583e-02
-9.551527999999999408e-02	-2.209973698864514391e-01	3.862120579107995028e-02
-9.548895999999999773e-02	3.129240577335558604e-01	4.235639097294750799e-02
-9.546264000000000138e-02	8.579688484289799133e-01	1.247490951800700118e-02
-9.543631999999999116e-02	-6.436851667522904830e-01	2.741565024547725632e-02
-9.540999999999999481e-02	-1.060559514404776360e-01	3.488602060921238562e-02
-9.538367999999999847e-02	4.241576884877240050e-01	1.994527988174212701e-02
-9.535736000000000212e-02	9.654946914913424827e-01	1.994527988174212701e-02
-9.533103999999999190e-02	-5.435748990735391750e-01	1.621009469987456583e-02
-9.530471999999999555e-02	1.259325469730175097e-02	1.994527988174212701e-02
-9.527839999999999920e-02	5.205601684746697932e-01	1.994527988174212701e-02
-9.525207999999998898e-02	-9.662626959393781911e-01	3.488602060921238562e-02
-9.522575999999999263e-02	-4.397568437029821808e-01	2.741565024547725632e-02
-9.519943999999999629e-02	1.238268854514699285e-01	3.115083542734482097e-02
-9.517311999999999994e-02	6.429171623042547745e-01	2.368046506360969167e-02
-9.514679999999998972e-02	-8.698602159524324584e-01	1.994527988174212701e-02
-9.512047999999999337e-02	-3.248154252570084055e-01	1.994527988174212701e-02
-9.509415999999999702e-02	2.202293654384156751e-01	1.994527988174212701e-02
-9.506784000000000068e-02	7.838130945928678539e-01	3.115083542734482097e-02
-9.504151999999999045e-02	-7.660421605818754642e-01	8.739724336139436528e-03
-9.501519999999999411e-02	-2.247051575782570421e-01	8.739724336139436528e-03
-9.498887999999999776e-02	3.314629961925838475e-01	2.741565024547725632e-02
-9.496256000000000141e-02	8.616766361207854885e-01	3.488602060921238562e-02
-9.493623999999999119e-02	-6.473929544440961692e-01	1.994527988174212701e-02
-9.490991999999999484e-02	-1.023481637486720330e-01	4.609157615481507264e-02
-9.488359999999999850e-02	4.278654761795296357e-01	2.741565024547725632e-02
-9.485728000000000215e-02	9.617869037995369075e-01	3.115083542734482097e-02
-9.483095999999999193e-02	-5.398671113817334888e-01	4.235639097294750799e-02
-9.480463999999999558e-02	5.177679313690539825e-03	2.741565024547725632e-02
-9.477831999999999923e-02	5.465146823173090418e-01	3.488602060921238562e-02
-9.475199999999998901e-02	-9.514315451721557793e-01	4.235639097294750799e-02
-9.472567999999999266e-02	-4.175101175521485630e-01	3.115083542734482097e-02
-9.469935999999999632e-02	1.275346731432755454e-01	1.247490951800700118e-02
-9.467303999999999997e-02	6.355015869206435131e-01	8.739724336139436528e-03
-9.464671999999998975e-02	-8.513212774934044713e-01	2.368046506360969167e-02
-9.462039999999999340e-02	-3.136920621815915688e-01	1.621009469987456583e-02
-9.459407999999999705e-02	2.202293654384156751e-01	8.739724336139436528e-03
-9.456776000000000071e-02	7.578585807502286054e-01	4.609157615481507264e-02
-9.454143999999999048e-02	-7.437954344310419019e-01	1.994527988174212701e-02
-9.451511999999999414e-02	-1.876272806602009846e-01	3.115083542734482097e-02
-9.448879999999999779e-02	3.314629961925838475e-01	4.609157615481507264e-02
-9.446248000000000145e-02	8.616766361207854885e-01	3.862120579107995028e-02
-9.443615999999999122e-02	-6.325618036768736463e-01	1.247490951800700118e-02
-9.440983999999999488e-02	-8.751701298144960728e-02	3.862120579107995028e-02
-9.438351999999999853e-02	4.315732638713352110e-01	5.004539154271873611e-03
-9.435720000000000218e-02	9.803258422585648946e-01	3.488602060921238562e-02
-9.433087999999999196e-02	-5.287437483063167631e-01	3.115083542734482097e-02
-9.430455999999999561e-02	1.469891621884933386e-03	2.368046506360969167e-02
-9.427823999999999927e-02	5.390991069336977803e-01	2.368046506360969167e-02
-9.425191999999998904e-02	-9.810938467066006030e-01	2.741565024547725632e-02
-9.422559999999999270e-02	-4.397568437029821808e-01	1.994527988174212701e-02
-9.419927999999999635e-02	9.787237160883069387e-02	5.004539154271873611e-03
-9.417296000000000000e-02	6.355015869206435131e-01	3.488602060921238562e-02
-9.414663999999998978e-02	-8.439057021097932099e-01	1.994527988174212701e-02
-9.412031999999999343e-02	-3.248154252570084055e-01	2.741565024547725632e-02
-9.409399999999999709e-02	1.979826392875820573e-01	2.368046506360969167e-02
-9.406768000000000074e-02	7.541507930584229191e-01	8.739724336139436528e-03
-9.404135999999999052e-02	-7.475032221228474771e-01	1.994527988174212701e-02
-9.401503999999999417e-02	-2.098740068110346024e-01	8.739724336139436528e-03
-9.398871999999999782e-02	3.314629961925838475e-01	3.862120579107995028e-02
-9.396240000000000148e-02	8.468454853535630766e-01	8.739724336139436528e-03
-9.393607999999999125e-02	-6.473929544440961692e-01	3.862120579107995028e-02
-9.390975999999999491e-02	-9.122480067325521025e-02	3.115083542734482097e-02
-9.388343999999999856e-02	4.389888392549464169e-01	1.994527988174212701e-02
-9.385712000000000221e-02	9.395401776487032341e-01	8.739724336139436528e-03
-9.383079999999999199e-02	-5.361593236899279136e-01	1.247490951800700118e-02
-9.380447999999999564e-02	-5.945683761726278625e-03	2.368046506360969167e-02
-9.377815999999999930e-02	5.390991069336977803e-01	3.862120579107995028e-02
-9.375183999999998907e-02	-9.810938467066006030e-01	3.862120579107995028e-02
-9.372551999999999273e-02	-4.026789667849260956e-01	1.247490951800700118e-02
-9.369919999999999638e-02	1.127035223760531196e-01	5.004539154271873611e-03
-9.367288000000000003e-02	6.540405253796716112e-01	1.994527988174212701e-02
-9.364655999999998981e-02	-8.513212774934044713e-01	3.115083542734482097e-02
-9.362023999999999346e-02	-3.136920621815915688e-01	5.004539154271873611e-03
-9.359391999999999712e-02	2.239371531302213059e-01	8.739724336139436528e-03
-9.356760000000000077e-02	7.615663684420341806e-01	-2.465831209463253959e-03
-9.354127999999999055e-02	-7.326720713556250653e-01	2.741565024547725632e-02
-9.351495999999999420e-02	-2.284129452700626450e-01	8.739724336139436528e-03
-9.348863999999999785e-02	3.277552085007782723e-01	3.488602060921238562e-02
-9.346232000000000151e-02	8.431376976617575014e-01	1.621009469987456583e-02
-9.343599999999999128e-02	-6.325618036768736463e-01	1.621009469987456583e-02
-9.340967999999999494e-02	-8.751701298144960728e-02	1.621009469987456583e-02
-9.338335999999999859e-02	4.315732638713352110e-01	5.004539154271873611e-03
-9.335704000000000224e-02	9.766180545667593194e-01	1.994527988174212701e-02
-9.333071999999999202e-02	-5.213281729227055017e-01	1.994527988174212701e-02
-9.330439999999999567e-02	-2.237896069920672620e-03	1.621009469987456583e-02
-9.327807999999999933e-02	5.390991069336977803e-01	3.488602060921238562e-02
-9.325175999999998910e-02	-9.699704836311838774e-01	3.862120579107995028e-02
-9.322543999999999276e-02	-4.175101175521485630e-01	2.368046506360969167e-02
-9.319911999999999641e-02	1.238268854514699285e-01	2.741565024547725632e-02
-9.317280000000000006e-02	6.429171623042547745e-01	2.741565024547725632e-02
-9.314647999999998984e-02	-8.661524282606268832e-01	4.609157615481507264e-02
-9.312015999999999349e-02	-3.248154252570084055e-01	4.235639097294750799e-02
-9.309383999999999715e-02	2.350605162056381148e-01	1.621009469987456583e-02
-9.306752000000000080e-02	7.281962792157836706e-01	8.739724336139436528e-03
-9.304119999999999058e-02	-7.734577359654867257e-01	3.862120579107995028e-02
-9.301487999999999423e-02	-1.913350683520065876e-01	2.368046506360969167e-02
-9.298855999999999788e-02	3.203396331171670663e-01	3.115083542734482097e-02
-9.296224000000000154e-02	8.839233622716191618e-01	3.488602060921238562e-02
-9.293591999999999131e-02	-6.325618036768736463e-01	4.982676133668263729e-02
-9.290959999999999497e-02	-1.060559514404776360e-01	4.235639097294750799e-02
-9.288327999999999862e-02	4.278654761795296357e-01	2.368046506360969167e-02
-9.285696000000000228e-02	9.729102668749537441e-01	1.621009469987456583e-02
-9.283063999999999205e-02	-5.435748990735391750e-01	4.235639097294750799e-02
-9.280431999999999571e-02	1.630104238910735914e-02	3.115083542734482097e-02
-9.277799999999999936e-02	5.613458330845314537e-01	3.488602060921238562e-02
-9.275167999999998913e-02	-9.699704836311838774e-01	1.994527988174212701e-02
-9.272535999999999279e-02	-4.397568437029821808e-01	4.609157615481507264e-02
-9.269903999999999644e-02	1.052879469924418998e-01	1.247490951800700118e-02
-9.267272000000000010e-02	6.614561007632827616e-01	3.488602060921238562e-02
-9.264639999999998987e-02	-8.735680036442380336e-01	2.368046506360969167e-02
-9.262007999999999353e-02	-3.248154252570084055e-01	3.862120579107995028e-02
-9.259375999999999718e-02	2.165215777466100722e-01	1.621009469987456583e-02
-9.256744000000000083e-02	7.652741561338397558e-01	3.488602060921238562e-02
-9.254111999999999061e-02	-7.215487082802082286e-01	2.741565024547725632e-02
-9.251479999999999426e-02	-1.987506437356177935e-01	1.994527988174212701e-02
-9.248847999999999792e-02	3.388785715761950534e-01	1.621009469987456583e-02
-9.246216000000000157e-02	8.765077868880079004e-01	1.621009469987456583e-02
-9.243583999999999135e-02	-6.399773790604849077e-01	3.862120579107995028e-02
-9.240951999999999500e-02	-9.864037605686643007e-02	4.609157615481507264e-02
-9.238319999999999865e-02	4.389888392549464169e-01	1.994527988174212701e-02
-9.235688000000000231e-02	9.654946914913424827e-01	5.004539154271873611e-03
-9.233055999999999208e-02	-5.361593236899279136e-01	3.862120579107995028e-02
-9.230423999999999574e-02	1.259325469730175097e-02	1.247490951800700118e-02
-9.227791999999999939e-02	5.502224700091146170e-01	2.368046506360969167e-02
-9.225159999999998917e-02	-9.736782713229894526e-01	3.115083542734482097e-02
-9.222527999999999282e-02	-4.249256929357597690e-01	3.488602060921238562e-02
-9.219895999999999647e-02	1.238268854514699285e-01	1.621009469987456583e-02
-9.217264000000000013e-02	6.577483130714771864e-01	8.739724336139436528e-03
-9.214631999999998990e-02	-8.476134898015988961e-01	8.739724336139436528e-03
-9.211999999999999356e-02	-3.359387883324251867e-01	2.741565024547725632e-02
-9.209367999999999721e-02	2.387683038974437177e-01	2.368046506360969167e-02
-9.206736000000000086e-02	7.726897315174510172e-01	1.621009469987456583e-02
-9.204103999999999064e-02	-7.475032221228474771e-01	1.994527988174212701e-02
-9.201471999999999429e-02	-2.024584314274233965e-01	1.247490951800700118e-02
-9.198839999999999795e-02	3.388785715761950534e-01	4.982676133668263729e-02
-9.196208000000000160e-02	8.653844238125911748e-01	3.115083542734482097e-02
-9.193575999999999138e-02	-6.473929544440961692e-01	4.235639097294750799e-02
-9.190943999999999503e-02	-1.023481637486720330e-01	2.741565024547725632e-02
-9.188311999999999868e-02	4.315732638713352110e-01	8.739724336139436528e-03
-9.185680000000000234e-02	9.729102668749537441e-01	8.739724336139436528e-03
-9.183047999999999211e-02	-5.027892344636775146e-01	3.862120579107995028e-02
-9.180415999999999577e-02	-2.077683452894870178e-02	1.994527988174212701e-02
-9.177783999999999942e-02	5.761769838517538656e-01	3.488602060921238562e-02
-9.175151999999998920e-02	-9.514315451721557793e-01	4.982676133668263729e-02
-9.172519999999999285e-02	-4.323412683193709749e-01	4.235639097294750799e-02
-9.169887999999999650e-02	1.089957346842475028e-01	1.621009469987456583e-02
-9.167256000000000016e-02	6.317937992288379379e-01	5.004539154271873611e-03
-9.164623999999998993e-02	-8.735680036442380336e-01	3.488602060921238562e-02
-9.161991999999999359e-02	-3.099842744897859936e-01	4.235639097294750799e-02
-9.159359999999999724e-02	2.313527285138325118e-01	1.621009469987456583e-02
-9.156728000000000089e-02	7.504430053666173439e-01	2.741565024547725632e-02
-9.154095999999999067e-02	-7.512110098146530524e-01	6.476750206415289590e-02
-9.151463999999999432e-02	-2.024584314274233965e-01	2.741565024547725632e-02
-9.148831999999999798e-02	3.462941469598063149e-01	-2.465831209463253959e-03
-9.146200000000000163e-02	8.653844238125911748e-01	2.741565024547725632e-02
-9.143567999999999141e-02	-6.399773790604849077e-01	1.994527988174212701e-02
-9.140935999999999506e-02	-9.122480067325521025e-02	3.862120579107995028e-02
-9.138303999999999871e-02	4.389888392549464169e-01	8.739724336139436528e-03
-9.135672000000000237e-02	9.617869037995369075e-01	2.741565024547725632e-02
-9.133039999999999214e-02	-5.398671113817334888e-01	2.741565024547725632e-02
-9.130407999999999580e-02	1.630104238910735914e-02	1.247490951800700118e-02
-9.127775999999999945e-02	5.576380453927258785e-01	3.115083542734482097e-02
-9.125143999999998923e-02	-9.773860590147950278e-01	2.368046506360969167e-02
-9.122511999999999288e-02	-4.138023298603429323e-01	1.621009469987456583e-02
-9.119879999999999654e-02	1.349502485268867513e-01	1.994527988174212701e-02
-9.117248000000000019e-02	6.577483130714771864e-01	2.741565024547725632e-02
-9.114615999999998996e-02	-8.327823390343763732e-01	2.741565024547725632e-02
-9.111983999999999362e-02	-2.877375483389523203e-01	2.368046506360969167e-02
-9.109351999999999727e-02	2.091060023629988662e-01	8.739724336139436528e-03
-9.106720000000000093e-02	7.689819438256453310e-01	2.368046506360969167e-02
-9.104087999999999070e-02	-7.512110098146530524e-01	3.488602060921238562e-02
-9.101455999999999436e-02	-1.950428560438121905e-01	2.741565024547725632e-02
-9.098823999999999801e-02	3.277552085007782723e-01	1.994527988174212701e-02
-9.096192000000000166e-02	8.579688484289799133e-01	1.994527988174212701e-02
-9.093559999999999144e-02	-6.214384406014569207e-01	3.488602060921238562e-02
-9.090927999999999509e-02	-8.010143759783840134e-02	8.739724336139436528e-03
-9.088295999999999875e-02	4.426966269467520476e-01	1.994527988174212701e-02
-9.085664000000000240e-02	9.766180545667593194e-01	1.994527988174212701e-02
-9.083031999999999218e-02	-5.176203852308999265e-01	2.368046506360969167e-02
-9.080399999999999583e-02	8.885467005496146264e-03	1.994527988174212701e-02
-9.077767999999999948e-02	5.650536207763370289e-01	8.739724336139436528e-03
-9.075135999999998926e-02	-9.514315451721557793e-01	3.115083542734482097e-02
-9.072503999999999291e-02	-4.100945421685373571e-01	1.247490951800700118e-02
-9.069871999999999657e-02	1.275346731432755454e-01	1.269353972404309826e-03
-9.067240000000000022e-02	6.614561007632827616e-01	3.488602060921238562e-02
-9.064607999999999000e-02	-8.327823390343763732e-01	1.621009469987456583e-02
-9.061975999999999365e-02	-3.136920621815915688e-01	5.004539154271873611e-03
-9.059343999999999730e-02	2.239371531302213059e-01	1.621009469987456583e-02
-9.056712000000000096e-02	7.689819438256453310e-01	2.368046506360969167e-02
-9.054079999999999073e-02	-7.326720713556250653e-01	4.235639097294750799e-02
-9.051447999999999439e-02	-1.987506437356177935e-01	3.488602060921238562e-02
-9.048815999999999804e-02	3.425863592680006842e-01	1.621009469987456583e-02
-9.046184000000000169e-02	8.839233622716191618e-01	5.004539154271873611e-03
-9.043551999999999147e-02	-6.066072898342343978e-01	3.862120579107995028e-02
-9.040919999999999512e-02	-8.380922528964400431e-02	1.621009469987456583e-02
-9.038287999999999878e-02	4.464044146385576783e-01	1.247490951800700118e-02
-9.035656000000000243e-02	9.803258422585648946e-01	2.368046506360969167e-02
-9.033023999999999221e-02	-4.953736590800662531e-01	4.235639097294750799e-02
-9.030391999999999586e-02	2.000883008091296211e-02	3.862120579107995028e-02
-9.027759999999999951e-02	5.835925592353651270e-01	3.115083542734482097e-02
-9.025127999999998929e-02	-9.551393328639614655e-01	4.982676133668263729e-02
-9.022495999999999294e-02	-4.138023298603429323e-01	3.488602060921238562e-02
-9.019863999999999660e-02	1.238268854514699285e-01	2.368046506360969167e-02
-9.017232000000000025e-02	6.725794638386995983e-01	1.247490951800700118e-02
-9.014599999999999003e-02	-8.401979144179876346e-01	2.741565024547725632e-02
-9.011967999999999368e-02	-3.173998498733971996e-01	2.368046506360969167e-02
-9.009335999999999733e-02	2.313527285138325118e-01	1.621009469987456583e-02
-9.006704000000000099e-02	7.763975192092565925e-01	3.488602060921238562e-02
-9.004071999999999076e-02	-7.437954344310419019e-01	4.982676133668263729e-02
-9.001439999999999442e-02	-1.839194929683953539e-01	2.741565024547725632e-02
-8.998807999999999807e-02	3.537097223434175208e-01	1.247490951800700118e-02
-8.996176000000000172e-02	8.690922115043967500e-01	3.488602060921238562e-02
-8.993543999999999150e-02	-6.362695913686793325e-01	8.739724336139436528e-03
-8.990911999999999515e-02	-6.527028683061597558e-02	2.368046506360969167e-02
-8.988279999999999881e-02	4.575277777139744595e-01	3.115083542734482097e-02
-8.985648000000000246e-02	9.766180545667593194e-01	1.247490951800700118e-02
-8.983015999999999224e-02	-5.213281729227055017e-01	4.235639097294750799e-02
-8.980383999999999589e-02	2.000883008091296211e-02	1.621009469987456583e-02
-8.977751999999999954e-02	5.576380453927258785e-01	1.621009469987456583e-02
-8.975119999999998932e-02	-9.440159697885446288e-01	4.235639097294750799e-02
-8.972487999999999297e-02	-3.878478160177036838e-01	3.115083542734482097e-02
-8.969855999999999663e-02	1.201190977596643256e-01	1.269353972404309826e-03
-8.967224000000000028e-02	6.540405253796716112e-01	2.368046506360969167e-02
-8.964591999999999006e-02	-8.327823390343763732e-01	2.368046506360969167e-02
-8.961959999999999371e-02	-3.025686991061747322e-01	1.621009469987456583e-02
-8.959327999999999737e-02	2.424760915892493207e-01	2.368046506360969167e-02
-8.956696000000000102e-02	7.875208822846734291e-01	2.741565024547725632e-02
-8.954063999999999079e-02	-7.512110098146530524e-01	3.862120579107995028e-02
-8.951431999999999445e-02	-1.876272806602009846e-01	2.741565024547725632e-02
-8.948799999999999810e-02	3.537097223434175208e-01	1.994527988174212701e-02
-8.946168000000000176e-02	8.876311499634247371e-01	3.115083542734482097e-02
-8.943535999999999153e-02	-6.177306529096512344e-01	3.862120579107995028e-02
-8.940903999999999519e-02	-9.493258836506082710e-02	1.994527988174212701e-02
-8.938271999999999884e-02	4.426966269467520476e-01	2.741565024547725632e-02
-8.935640000000000249e-02	9.988647807175929927e-01	3.115083542734482097e-02
-8.933007999999999227e-02	-5.287437483063167631e-01	1.621009469987456583e-02
-8.930375999999999592e-02	2.742440546452417499e-02	1.621009469987456583e-02
-8.927743999999999958e-02	5.353913192418922051e-01	3.115083542734482097e-02
-8.925111999999998935e-02	-9.514315451721557793e-01	2.368046506360969167e-02
-8.922479999999999301e-02	-3.989711790931205204e-01	2.741565024547725632e-02
-8.919847999999999666e-02	1.349502485268867513e-01	1.994527988174212701e-02
-8.917216000000000031e-02	6.577483130714771864e-01	1.247490951800700118e-02
-8.914583999999999009e-02	-8.401979144179876346e-01	1.247490951800700118e-02
-8.911951999999999374e-02	-3.062764867979803629e-01	1.994527988174212701e-02
-8.909319999999999740e-02	2.202293654384156751e-01	2.368046506360969167e-02
-8.906688000000000105e-02	8.060598207437014162e-01	2.741565024547725632e-02
-8.904055999999999083e-02	-7.363798590474306405e-01	1.247490951800700118e-02
-8.901423999999999448e-02	-1.913350683520065876e-01	3.488602060921238562e-02
-8.898791999999999813e-02	3.537097223434175208e-01	1.621009469987456583e-02
-8.896160000000000179e-02	8.727999991962023252e-01	1.621009469987456583e-02
-8.893527999999999156e-02	-6.177306529096512344e-01	1.994527988174212701e-02
-8.890895999999999522e-02	-9.493258836506082710e-02	4.235639097294750799e-02
-8.888263999999999887e-02	4.352810515631408417e-01	1.621009469987456583e-02
-8.885632000000000252e-02	9.988647807175929927e-01	3.862120579107995028e-02
-8.882999999999999230e-02	-5.102048098472886650e-01	1.994527988174212701e-02
-8.880367999999999595e-02	1.630104238910735914e-02	2.741565024547725632e-02
-8.877735999999999961e-02	5.761769838517538656e-01	3.115083542734482097e-02
-8.875103999999998938e-02	-9.588471205557670407e-01	2.741565024547725632e-02
-8.872471999999999304e-02	-4.063867544767317264e-01	3.488602060921238562e-02
-8.869839999999999669e-02	1.423658239104979573e-01	2.368046506360969167e-02
-8.867208000000000034e-02	6.540405253796716112e-01	3.488602060921238562e-02
-8.864575999999999012e-02	-8.364901267261820594e-01	2.741565024547725632e-02
-8.861943999999999377e-02	-2.877375483389523203e-01	4.235639097294750799e-02
-8.859311999999999743e-02	2.647228177400829385e-01	3.488602060921238562e-02
-8.856680000000000108e-02	7.763975192092565925e-01	4.235639097294750799e-02
-8.854047999999999086e-02	-7.437954344310419019e-01	3.862120579107995028e-02
-8.851415999999999451e-02	-2.024584314274233965e-01	2.368046506360969167e-02
-8.848783999999999816e-02	3.537097223434175208e-01	2.741565024547725632e-02
-8.846152000000000182e-02	8.913389376552304233e-01	1.621009469987456583e-02
-8.843519999999999159e-02	-6.288540159850680711e-01	8.739724336139436528e-03
-8.840887999999999525e-02	-7.268586221422718152e-02	5.004539154271873611e-03
-8.838255999999999890e-02	4.352810515631408417e-01	3.488602060921238562e-02
-8.835624000000000255e-02	9.914492053339817312e-01	3.488602060921238562e-02
-8.832991999999999233e-02	-4.879580836964550472e-01	1.269353972404309826e-03
-8.830359999999999598e-02	1.259325469730175097e-02	4.235639097294750799e-02
-8.827727999999999964e-02	5.465146823173090418e-01	-2.487694230066863493e-02
-8.825095999999998941e-02	-9.366003944049333674e-01	1.247490951800700118e-02
-8.822463999999999307e-02	-3.952633914013148897e-01	1.994527988174212701e-02
-8.819831999999999672e-02	1.534891869859147662e-01	1.247490951800700118e-02
-8.817200000000000037e-02	6.540405253796716112e-01	3.862120579107995028e-02
-8.814567999999999015e-02	-8.364901267261820594e-01	2.741565024547725632e-02
-8.811935999999999380e-02	-3.025686991061747322e-01	1.247490951800700118e-02
-8.809303999999999746e-02	2.684306054318885693e-01	1.994527988174212701e-02
-8.806672000000000111e-02	7.578585807502286054e-01	5.004539154271873611e-03
-8.804039999999999089e-02	-7.289642836638194900e-01	1.621009469987456583e-02
-8.801407999999999454e-02	-1.950428560438121905e-01	1.994527988174212701e-02
-8.798775999999999820e-02	3.462941469598063149e-01	3.862120579107995028e-02
-8.796144000000000185e-02	8.727999991962023252e-01	1.994527988174212701e-02
-8.793511999999999162e-02	-6.288540159850680711e-01	2.741565024547725632e-02
-8.790879999999999528e-02	-9.122480067325521025e-02	2.368046506360969167e-02
-8.788247999999999893e-02	4.501122023303632536e-01	1.247490951800700118e-02
-8.785616000000000259e-02	9.840336299503704698e-01	1.621009469987456583e-02
-8.782983999999999236e-02	-4.916658713882606779e-01	1.994527988174212701e-02
-8.780351999999999602e-02	2.371661777271856855e-02	4.235639097294750799e-02
-8.777719999999999967e-02	5.650536207763370289e-01	3.115083542734482097e-02
-8.775087999999998944e-02	-9.662626959393781911e-01	3.862120579107995028e-02
-8.772455999999999310e-02	-4.026789667849260956e-01	3.862120579107995028e-02
