# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
3.046630268723141853e+03,1.308063271013094164e+00,5.728377757769838622e-04,2.719007647052392063e+00,2.412128327834501987e-04
3.059352729971536974e+03,1.309030587660174216e+00,6.402643784605312324e-04,2.716876900453605082e+00,1.833140027186108321e-04
3.072128319104164802e+03,1.310382265964051385e+00,5.254337448635236800e-04,2.714627800444482375e+00,1.917473646624299512e-04
3.084957257978418056e+03,1.311306021878268835e+00,4.355888299703780057e-04,2.712484526779980420e+00,2.148660881865264939e-04
3.097839769378147139e+03,1.312482981460447951e+00,5.240672661595485249e-04,2.710241261715453653e+00,2.306149997104441996e-04
3.110776077017530497e+03,1.313777477415620343e+00,5.149037483078343575e-04,2.707852415322822726e+00,2.041790379779985379e-04
3.123766405544948611e+03,1.314797392545643984e+00,4.559393605589516052e-04,2.705664772202491797e+00,2.517348700203885631e-04
3.136810980546903011e+03,1.315939013256659962e+00,7.549148910692784521e-04,2.703382399628387667e+00,1.009968035588062259e-04
3.149910028551922096e+03,1.317102354653625351e+00,5.275335630480130046e-04,2.701104214834362693e+00,2.761294324002657244e-04
3.163063777034496525e+03,1.318258102417667832e+00,4.233667820016039324e-04,2.698769446175660391e+00,2.591644394582000147e-04
3.176272454419031419e+03,1.319574336741452081e+00,5.761312562197613537e-04,2.696465499756196316e+00,2.350104834277838485e-04
3.189536290083812219e+03,1.320741923169752585e+00,4.610414162825011248e-04,2.694115024128657332e+00,2.513626399935784610e-04
3.202855514364987812e+03,1.321885772466623310e+00,5.585008410995463170e-04,2.691716268090465825e+00,2.399782432621260311e-04
3.216230358560569584e+03,1.323124616451190949e+00,6.003413890158158751e-04,2.689369346661346860e+00,2.222315565180801075e-04
3.229661054934451386e+03,1.324529606828027450e+00,4.590466120836047843e-04,2.686968062012439873e+00,3.195574633027124822e-04
3.243147836720442683e+03,1.325752424041920730e+00,5.439838019183081781e-04,2.684455961430133542e+00,3.115056783348538433e-04
3.256690938126306264e+03,1.327027713485548599e+00,5.406771716532385395e-04,2.682094487485696455e+00,1.922268928897295597e-04
3.270290594337847779e+03,1.328238290042889513e+00,6.119387625275224830e-04,2.679624689135452265e+00,1.681163121446274211e-04
3.283947041522983909e+03,1.329525061971310596e+00,4.172033762892111042e-04,2.677173687486029685e+00,2.655078805124802608e-04
3.297660516835847375e+03,1.330767846668108989e+00,5.399545650905784302e-04,2.674666828842459321e+00,2.293168378278389783e-04
3.311431258420906488e+03,1.332163702073899447e+00,4.974217400865363868e-04,2.672068604385858581e+00,2.638749864019062155e-04
3.325259505417100627e+03,1.333500389351780502e+00,5.531806077037862857e-04,2.669663221366785688e+00,2.069737164616550847e-04
3.339145497961990714e+03,1.334835100904662619e+00,4.675117448746357032e-04,2.667119563217320355e+00,2.702783130265777926e-04
3.353089477195932432e+03,1.336148888271856183e+00,5.525947550400404744e-04,2.664507379359206674e+00,1.114741974384578731e-04
3.367091685266265358e+03,1.337547969980822149e+00,4.673262528252012629e-04,2.661886277627402819e+00,1.601891287356742820e-04
3.381152365331505735e+03,1.338957175937421917e+00,5.231354833143150949e-04,2.659310946016781863e+00,2.201184412533013356e-04
3.395271761565587440e+03,1.340178380050111029e+00,6.396924523230276393e-04,2.656604556989146548e+00,2.680556236186180702e-04
3.409450119162091141e+03,1.341678576848794879e+00,6.991686307868495232e-04,2.654028376966014680e+00,2.663189352519935603e-04
3.423687684338503004e+03,1.342992111746049932e+00,6.451094641793054998e-04,2.651390675938475106e+00,2.229771071628201113e-04
3.437984704340493408e+03,1.344553894431047114e+00,5.718297369359168474e-04,2.648665066414308544e+00,2.071608838483365216e-04
3.452341427446207945e+03,1.345808862064306055e+00,5.067719478995002559e-04,2.645918023454896240e+00,1.595819929019906362e-04
3.466758102970580239e+03,1.347268892599542189e+00,5.338574228351169581e-04,2.643120220674491261e+00,3.459866385667133455e-04
3.481234981269661603e+03,1.348777718210213861e+00,6.725219390687358929e-04,2.640502703271829343e+00,2.816220729357292690e-04
3.495772313744967960e+03,1.350134582085965373e+00,6.210162306112195245e-04,2.637746654438386518e+00,1.510078589821771216e-04
3.510370352847849517e+03,1.351595343225779233e+00,5.961043389288284405e-04,2.634965313984731772e+00,1.272215309488120233e-04
3.525029352083860886e+03,1.353282769239574357e+00,8.133871973098733520e-04,2.632011759673001272e+00,1.443109976265318189e-04
3.539749566017183952e+03,1.354741703080272863e+00,6.393701068904263053e-04,2.629224521525288072e+00,2.446413763986624327e-04
3.554531250275034381e+03,1.356004142317558614e+00,5.653251830149368497e-04,2.626486118196201147e+00,1.876600678993858504e-04
3.569374661552106318e+03,1.357568195683720003e+00,6.362736803945856414e-04,2.623608025661804621e+00,2.249231497528514508e-04
3.584280057615026635e+03,1.359102085882638367e+00,6.164363680689211988e-04,2.620653817227519333e+00,2.471774831453225321e-04
3.599247697306833743e+03,1.360954589924522118e+00,5.846434772916155520e-04,2.617678975772177896e+00,2.437873663906105074e-04
3.614277840551472764e+03,1.362318466697093111e+00,7.634112083897775201e-04,2.614721636637037161e+00,1.553874401461833297e-04
3.629370748358310721e+03,1.363969307236095663e+00,5.514675226395373718e-04,2.611713194643769498e+00,2.303436183178504118e-04
3.644526682826656270e+03,1.365471250802736902e+00,6.266745396306662398e-04,2.608802079403548024e+00,1.935585045730071343e-04
3.659745907150334006e+03,1.367017283462003352e+00,6.433208999302516976e-04,2.605687847040942806e+00,2.283097774770382607e-04
3.675028685622237845e+03,1.368718235389789317e+00,5.534625275088898757e-04,2.602647853303490688e+00,1.972825940937405782e-04
3.690375283638925794e+03,1.370472159978397775e+00,7.284235364147614205e-04,2.599580990942587544e+00,1.766676604532980705e-04
3.705785967705229723e+03,1.371953406367488748e+00,6.192314057344780595e-04,2.596321590548982261e+00,2.186492139339511883e-04
3.721261005438881512e+03,1.373612408554273578e+00,6.076586586052834440e-04,2.593358931202084605e+00,2.117835546145327679e-04
3.736800665575161020e+03,1.375402433111075018e+00,7.375527723535647189e-04,2.590029313285079127e+00,2.086149149595151674e-04
3.752405217971563616e+03,1.376982700158337014e+00,7.431550819361826743e-04,2.587004509148163489e+00,2.676432046410806911e-04
3.768074933612485893e+03,1.378761590340287890e+00,6.628567683190295708e-04,2.583602913314291705e+00,1.799464723750920600e-04
3.783810084613935487e+03,1.380341712815461364e+00,7.840345844232801372e-04,2.580538638263492057e+00,2.362803458370893071e-04
3.799610944228240442e+03,1.382073084701946453e+00,6.815496688521439613e-04,2.577129244987513168e+00,1.697689798497281752e-04
3.815477786848819051e+03,1.383863938762879719e+00,6.858974546940314323e-04,2.573907203701217394e+00,2.462125360137735618e-04
3.831410888014928332e+03,1.385586219489389981e+00,6.249621614615563214e-04,2.570497100012586689e+00,3.070091070256910585e-04
3.847410524416452517e+03,1.387347707755041126e+00,6.366429322162591364e-04,2.567204567294467221e+00,2.550637721737626824e-04
3.863476973898709275e+03,1.389128536579374851e+00,8.144896616462568269e-04,2.563793533534415303e+00,2.877324851685279274e-04
3.879610515467274126e+03,1.390851394624524229e+00,5.952062773258583834e-04,2.560338809384767433e+00,2.669768179834907155e-04
3.895811429292824869e+03,1.392717116228680885e+00,6.613012431653549203e-04,2.556802183133275008e+00,2.389775910133517557e-04
3.912079996716011919e+03,1.394500192377523984e+00,7.229904790231575810e-04,2.553415027413847405e+00,2.538845049337070531e-04
3.928416500252327296e+03,1.396136589187540133e+00,6.085397801593593788e-04,2.549902973254069671e+00,2.004784160739499254e-04
3.944821223597034987e+03,1.398025363983701030e+00,7.893098482634946849e-04,2.546289289252306354e+00,1.710907135391508778e-04
3.961294451630081767e+03,1.399677257823484622e+00,5.986279430334013815e-04,2.542829350823505585e+00,1.939052597137431002e-04
3.977836470421048489e+03,1.401709233753902994e+00,7.063026839347829548e-04,2.539174609733270582e+00,2.825544021556360683e-04
3.994447567234116377e+03,1.403454263864721829e+00,6.062275415586613949e-04,2.535621011660117663e+00,2.683627852413603956e-04
4.011128030533058336e+03,1.405121926700023893e+00,7.680509687896428482e-04,2.532042858123157547e+00,2.709476962089107325e-04
4.027878149986245262e+03,1.407283099782026259e+00,6.911571435820731751e-04,2.528110208564043226e+00,2.862956979358459940e-04
4.044698216471678734e+03,1.409106977045305076e+00,8.006800545003405585e-04,2.524468548312076344e+00,2.091699370680063770e-04
4.061588522082040527e+03,1.410985961895175889e+00,7.073865778247238932e-04,2.520681679489117144e+00,1.950429699967957020e-04
4.078549360129767138e+03,1.412847883147996253e+00,7.778345841863414795e-04,2.516843347613303195e+00,1.972514789162745433e-04
4.095581025152145230e+03,1.414785808884071461e+00,7.140130045794680939e-04,2.513081414686953341e+00,1.775962523066779630e-04
4.112683812916410716e+03,1.416685551086335648e+00,8.062461599713491474e-04,2.509160291963195455e+00,1.649180209538294467e-04
4.129858020424911956e+03,1.418495965752531118e+00,5.984039537391133571e-04,2.505306716120617949e+00,1.449422276913311036e-04
4.147103945920245678e+03,1.420511937371306432e+00,7.151154761477993569e-04,2.501399924443930889e+00,1.572582850454708604e-04
4.164421888890447008e+03,1.422431360583759741e+00,6.332604063855572230e-04,2.497358090997242819e+00,2.672354308738962938e-04
4.181812150074184501e+03,1.424412078639200940e+00,7.252966832499455020e-04,2.493316976195600887e+00,1.584003149551144803e-04
4.199275031465987013e+03,1.426416307644698511e+00,8.201719849926127201e-04,2.489153532622442988e+00,3.295000877829281564e-04
4.216810836321483293e+03,1.428372238747014134e+00,8.545850167124156762e-04,2.485266274996613678e+00,1.616505066538623909e-04
4.234419869162678879e+03,1.430377226180421291e+00,6.260398171474767463e-04,2.481044899336970477e+00,3.118290443872565780e-04
4.252102435783220244e+03,1.432313560713035727e+00,8.336311158704804618e-04,2.476790551708096810e+00,2.601989173177125174e-04
4.269858843253737177e+03,1.434345880518528293e+00,7.704788401592157490e-04,2.472668380871643645e+00,3.317962332876977323e-04
4.287689399927153318e+03,1.436501042050312149e+00,8.241918504862695690e-04,2.468330244660697392e+00,1.858750969478196232e-04
