Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
7.000000000000000000e+00,7.138021171184261030e-04,8.470994341636298001e-05,1.948509244364487157e-04,1.277927238460621628e-04
7.032258064516129892e+00,6.721640214661690630e-04,1.163349770315553794e-04,1.776714365922988129e-04,1.334287331130047346e-04
7.064516129032258007e+00,6.609600464344179841e-04,1.515169810162546717e-04,1.486448380185146300e-04,1.250127022285869134e-04
7.096774193548387011e+00,6.459443708859245866e-04,1.926210028291768591e-04,1.425962152790978131e-04,1.182684470988253290e-04
7.129032258064515126e+00,6.458943049754321082e-04,1.613846386721444796e-04,1.393874852571669537e-04,1.125247295202322503e-04
7.161290322580645018e+00,6.241359445536279671e-04,1.383559219389490379e-04,1.286082546212580777e-04,9.580663940132435122e-05
7.193548387096774022e+00,5.835170823978805960e-04,1.205626523826365889e-04,1.228746110946845964e-04,9.133455167510001489e-05
7.225806451612902137e+00,5.415228897851797913e-04,1.057154266617005311e-04,1.307944718343087066e-04,8.934994898913433303e-05
7.258064516129032029e+00,5.070890836070445287e-04,1.046527937075341860e-04,1.219993190423975985e-04,9.037587595224360227e-05
7.290322580645161921e+00,4.827181642204229949e-04,9.572163071438318709e-05,1.152545093883987625e-04,9.215498662767273490e-05
7.322580645161290036e+00,4.637635194602235454e-04,1.085652307890864652e-04,1.136052697851118334e-04,9.904565740882652531e-05
7.354838709677419040e+00,4.363081302155909116e-04,9.788736806497986805e-05,1.122899980109571557e-04,1.008696352075717626e-04
7.387096774193548931e+00,4.277918506174295315e-04,9.298930118726635738e-05,1.050206159164555810e-04,9.451238605162865880e-05
7.419354838709677047e+00,4.291423396184303077e-04,9.021004970427424401e-05,1.004621569997452913e-04,8.443148407809765324e-05
