# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.004625061717340213e+04,2.142707444372709880e+00,4.548823424933121800e-04,-2.819198289535298052e+00,2.020708086630700951e-04
1.023340212191642240e+04,2.147167632189904030e+00,2.333766035657003314e-04,-2.825310221092931506e+00,1.646207152420688655e-04
1.042404007021555844e+04,2.150868742984059168e+00,3.913996011379154445e-04,-2.831404441488973411e+00,1.831396038650384001e-04
1.061822941099384661e+04,2.154621020035738077e+00,2.620572575935244748e-04,-2.837353116788767338e+00,2.459267716985621380e-04
1.081603630310709377e+04,2.158298966667941965e+00,2.327969313026883268e-04,-2.843213813338074214e+00,2.509847148517533612e-04
1.101752813788387357e+04,2.161826560118792706e+00,4.499883138763296196e-04,-2.849078584908996792e+00,2.060310466416149611e-04
1.122277356208507081e+04,2.165082134484338727e+00,2.323891027388635326e-04,-2.854826324227831780e+00,1.536176493090351310e-04
1.143184250129150314e+04,2.168134596474915021e+00,3.667235381819681801e-04,-2.860511772051276047e+00,2.233546468865715612e-04
1.164480618372685421e+04,2.171523429996703669e+00,1.446438690372777586e-04,-2.866044706584066404e+00,2.231660875631812449e-04
1.186173716452479130e+04,2.174746074501157089e+00,4.060769456229268112e-04,-2.871489232368200639e+00,1.832534443143032606e-04
1.208270935044775979e+04,2.177354348953385532e+00,3.613840688444096868e-04,-2.876918842701818413e+00,1.479629386167960394e-04
1.230779802506665874e+04,2.180117230402975004e+00,5.710730696569192967e-04,-2.882270037381574390e+00,1.463571615684746720e-04
1.253707987440919715e+04,2.182752708525652174e+00,2.735817317966974670e-04,-2.887562659447006297e+00,1.798125862079930689e-04
1.277063301308644623e+04,2.185521081769582263e+00,5.584815966140943859e-04,-2.892673831822804242e+00,1.803711526469140686e-04
1.300853701090570576e+04,2.187790492725110170e+00,5.415231940395556082e-04,-2.897734652071811023e+00,2.198264069060850583e-04
1.325087291997953798e+04,2.190226713048137874e+00,6.824383226801929506e-04,-2.902820869573840667e+00,2.095906708568925838e-04
1.349772330233941830e+04,2.192563697447781568e+00,3.494391689314229948e-04,-2.907840195955151863e+00,2.075247697198763790e-04
1.374917225806420538e+04,2.194614859461822221e+00,5.109200679241810306e-04,-2.912630862312949098e+00,1.940489653782944443e-04
1.400530545393219654e+04,2.196798029822616627e+00,2.767460533435840762e-04,-2.917405979408081773e+00,2.781792537912840843e-04
1.426621015260735476e+04,2.198660642797707787e+00,2.185448125453106174e-04,-2.922293233630347320e+00,1.545819867220494072e-04
1.453197524236895333e+04,2.200494091245745576e+00,4.051940605419798464e-04,-2.926880592156240191e+00,2.203849629176178571e-04
1.480269126739510102e+04,2.202435816708168570e+00,2.727120447515466936e-04,-2.931538693897646208e+00,1.861214776826964333e-04
1.507845045861051040e+04,2.204271620732870307e+00,3.729167635834022831e-04,-2.936071578746147104e+00,1.883257262229287815e-04
1.535934676510895406e+04,2.205985086563271302e+00,5.888786806063825950e-04,-2.940395448169478954e+00,2.013801372159571294e-04
1.564547588616095891e+04,2.207910986334414183e+00,4.068626289371353043e-04,-2.944821701259605184e+00,2.027289783775295469e-04
1.593693530381776145e+04,2.209446744541879948e+00,4.546562507357074299e-04,-2.949296494145082992e+00,2.276225393809347430e-04
1.623382431612278197e+04,2.210772840188220734e+00,3.548376554491529519e-04,-2.953586218181623035e+00,2.136345236913170177e-04
1.653624407094178605e+04,2.212292703423264228e+00,4.629279101610900716e-04,-2.957602007236185493e+00,2.568982937142322222e-04
1.684429760042315320e+04,2.213969571258588509e+00,5.604511652220347346e-04,-2.961757968984708889e+00,2.950310549163697523e-04
1.715808985610006494e+04,2.215066141615725126e+00,4.729686127889609474e-04,-2.965811801395984659e+00,2.872697244294209547e-04
1.747772774464680697e+04,2.216118965383365058e+00,3.688336323447163542e-04,-2.970016088134873833e+00,2.588951299486434059e-04
1.780332016430111980e+04,2.217783319270939302e+00,5.503397051561616021e-04,-2.973753411475532626e+00,2.044562328401106587e-04
1.813497804196495417e+04,2.218774613427327402e+00,4.377223704203257412e-04,-2.977795266392053275e+00,1.944438023884012816e-04
