Freq_Hz, Mean_PSD_X, Std_PSD_X, Mean_PSD_Y, Std_PSD_Y
2.677419354838709076e+00,2.669015832946962873e-05,2.657784690837559579e-05,2.102454164514793843e-04,1.592047429648807823e-04
2.709677419354838968e+00,2.501055465604190667e-05,2.526763904023998251e-05,2.173663295233843606e-04,1.678171379910228334e-04
2.741935483870967527e+00,2.322760759709139707e-05,2.418975736801678013e-05,2.206964446048528957e-04,1.775271925661367522e-04
2.774193548387096531e+00,2.243005207033137090e-05,2.402361120840884316e-05,2.286430058948268082e-04,1.843881286910743821e-04
2.806451612903225090e+00,2.173974548040389517e-05,2.357370064354978286e-05,2.445571091158833311e-04,1.970452070020103084e-04
2.838709677419354982e+00,2.263753307256655768e-05,2.537356339780188412e-05,2.671136671229646471e-04,1.998076078060642203e-04
2.870967741935483986e+00,2.392302866249747294e-05,2.488634856103267296e-05,2.749473718010520722e-04,1.982099423608197210e-04
2.903225806451612989e+00,2.631681869189452048e-05,2.378389274133335159e-05,2.852721643011933532e-04,1.984704555159597116e-04
2.935483870967742437e+00,3.521611502184256485e-05,2.809251333222486315e-05,2.995990635223341509e-04,2.048185632838205505e-04
2.967741935483870996e+00,5.398492047402260897e-05,4.613933097993004763e-05,3.010649345479081656e-04,2.127676447574381857e-04
3.000000000000000000e+00,7.517829798395052072e-05,7.509829212791383727e-05,2.937112272744734861e-04,2.026626934503971940e-04
3.032258064516129004e+00,8.381520107148206537e-05,8.347873646813360480e-05,3.058527168547376914e-04,2.062375412568335262e-04
3.064516129032257563e+00,8.102246217630129697e-05,7.175822620267672018e-05,3.305069536839356928e-04,2.215413743019071895e-04
3.096774193548387011e+00,7.455934957201502738e-05,5.100253210042165721e-05,3.544434923218072039e-04,2.350310932306293730e-04
3.129032258064516014e+00,6.754311179111305579e-05,3.810146071811445638e-05,3.870272578016283722e-04,2.470059458604094297e-04
3.161290322580645018e+00,6.213941320210639694e-05,2.941414881362869674e-05,4.223083456617716491e-04,2.568616452965599402e-04
3.193548387096774466e+00,6.027744773638408652e-05,2.697105903951032058e-05,4.458605821620535530e-04,2.647706386830612460e-04
3.225806451612903025e+00,5.604734305311642528e-05,2.502295888298342695e-05,4.743799342427017880e-04,2.758864930388309883e-04
3.258064516129032029e+00,5.325045673871152196e-05,2.577815575796271337e-05,5.077789609255570777e-04,2.961732857467478763e-04
3.290322580645161032e+00,5.160339773967446183e-05,2.621263341433093392e-05,5.297734877439748587e-04,3.110278988788417096e-04
3.322580645161289592e+00,5.245054202331117705e-05,2.832114467837154280e-05,5.444796173851708214e-04,3.226300613686393566e-04
3.354838709677419040e+00,5.130316030081657271e-05,3.001307983231489080e-05,5.558372774558106031e-04,3.324598883799397171e-04
3.387096774193548931e+00,5.037317102654965967e-05,2.999274388888945909e-05,5.553319195019570508e-04,3.252090052614174643e-04
3.419354838709677491e+00,4.768197830905607291e-05,3.042452205922222959e-05,5.453682460595890048e-04,3.168482236267718306e-04
3.451612903225806495e+00,4.647505296265678701e-05,2.959131285157403851e-05,5.535643204784463939e-04,3.148269199595313348e-04
3.483870967741935054e+00,4.181359946167794339e-05,3.055372674756272035e-05,6.598048909844134733e-04,3.802579777206496693e-04
3.516129032258064946e+00,3.742239260823781262e-05,3.018138599396941386e-05,8.111835387957806037e-04,4.396055389164920833e-04
3.548387096774193505e+00,3.551447016631304029e-05,2.746401984258206553e-05,8.643501629758221314e-04,4.564888575168081150e-04
3.580645161290322509e+00,3.446178252617139844e-05,2.796506143370120552e-05,9.224395261395080961e-04,4.784332744185838902e-04
3.612903225806451069e+00,3.253846996611091467e-05,2.612752361815122762e-05,9.745423852451174989e-04,5.149042076813605548e-04
3.645161290322580960e+00,3.194128095297924273e-05,2.532856887801186526e-05,1.018331414837733099e-03,5.396306390093646640e-04
3.677419354838709520e+00,3.069815966016530023e-05,2.484901704501302346e-05,1.081232016499359934e-03,5.616654527807369863e-04
3.709677419354838523e+00,3.049474518668674025e-05,2.586796380688260888e-05,1.173592681474798895e-03,6.019305199111031884e-04
3.741935483870967083e+00,3.169141741770022298e-05,2.763571115720233593e-05,1.300220817438765700e-03,6.405717843768509497e-04
3.774193548387096975e+00,3.114817898189814385e-05,2.764841890602752182e-05,1.449999100793957808e-03,6.842268351991350221e-04
3.806451612903225534e+00,3.204535239834822304e-05,2.988309528554582292e-05,1.635288109953763908e-03,7.352110345362577971e-04
3.838709677419354538e+00,3.210860062063991186e-05,2.969482163228911900e-05,1.840497622732810380e-03,7.955718278701286953e-04
3.870967741935484874e+00,3.339329480953284832e-05,3.013104545743253658e-05,2.024744262265958713e-03,8.532787377070538215e-04
3.903225806451613433e+00,3.354312352572198677e-05,3.075234418780995301e-05,2.156947044976951187e-03,9.324222871874063680e-04
3.935483870967742437e+00,3.278770257811408449e-05,3.083659218095925178e-05,2.407433232366742223e-03,1.081864573601267268e-03
3.967741935483870996e+00,3.407794436228329786e-05,3.029305823698221202e-05,2.736001737099734606e-03,1.290698079653646154e-03
4.000000000000000000e+00,3.604883737566119993e-05,3.154731879438077403e-05,3.179015997035639259e-03,1.554471456815936618e-03
4.032258064516129004e+00,4.029670037072024928e-05,3.123689791833558869e-05,3.770108589103732255e-03,1.868072017974626480e-03
4.064516129032258007e+00,5.146205600145618798e-05,3.428950464348767255e-05,4.244710049617793010e-03,2.129404528711824427e-03
4.096774193548386123e+00,6.135251071451876248e-05,3.248940585665426034e-05,3.446459878988349795e-03,1.826454535278413532e-03
4.129032258064515126e+00,5.519276253502566475e-05,2.974304179299108494e-05,1.942575373618438909e-03,1.007487115727186133e-03
4.161290322580645906e+00,4.760262127739355411e-05,3.002276343471262159e-05,1.591963808952793265e-03,7.463825988204206285e-04
4.193548387096774022e+00,4.189152211286948193e-05,2.858830718359805847e-05,1.539469943471155709e-03,6.760656610034039213e-04
4.225806451612903025e+00,3.625025846359769928e-05,2.810321707493476399e-05,1.936282202085996048e-03,7.570368390871231278e-04
4.258064516129032029e+00,3.516313764624853392e-05,2.984061052216144369e-05,2.622252011438837120e-03,9.312532308319656799e-04
4.290322580645161032e+00,3.397075840047202261e-05,3.144481051704979703e-05,3.420526811528414035e-03,1.177486532069622893e-03
4.322580645161290036e+00,3.449568351490834293e-05,3.207421563263059851e-05,4.370331764911578390e-03,1.453773861782181858e-03
4.354838709677418152e+00,3.896954575483216744e-05,4.032746031514247758e-05,5.730344718655648942e-03,1.804869766229948158e-03
4.387096774193548931e+00,4.667236926460245985e-05,4.915743241761770115e-05,7.312033260661546068e-03,2.320794688592676958e-03
4.419354838709677935e+00,5.153646584191220743e-05,5.676262921960520115e-05,8.796350343412955713e-03,2.858323435639568977e-03
4.451612903225806051e+00,5.817148777045412294e-05,6.425931441113750197e-05,1.047996849710368210e-02,3.381863290564751223e-03
4.483870967741935054e+00,6.570195944270548663e-05,7.411554033465048109e-05,1.266169453408245472e-02,4.065606924531972935e-03
4.516129032258064058e+00,7.730077564539212110e-05,8.913854779430362401e-05,1.558600244230444465e-02,4.961758830961234858e-03
4.548387096774193061e+00,9.665634757317161010e-05,1.146736759982755905e-04,2.022101531475906447e-02,6.355064598743239562e-03
4.580645161290322065e+00,1.418480177345257903e-04,1.629506184204425985e-04,2.971610308504272352e-02,9.114300089919509865e-03
4.612903225806450180e+00,2.359098612881098368e-04,2.690423999853644812e-04,4.659441041639376946e-02,1.456164393211242976e-02
4.645161290322579184e+00,4.209926065765565856e-04,4.637943118622167809e-04,7.653494197251660414e-02,2.444773564459188850e-02
4.677419354838709964e+00,8.218821336961640734e-04,8.832029668084082118e-04,1.358339196002940619e-01,4.661428384094261357e-02
4.709677419354838968e+00,1.746181086420077119e-03,1.990911841319638678e-03,2.500471525260102856e-01,1.084535787386818190e-01
4.741935483870967971e+00,2.390085825468500104e-03,2.333478158159656753e-03,3.208291144369407322e-01,1.198589603206264703e-01
4.774193548387096975e+00,1.737966230535348917e-03,1.388838361930941042e-03,2.251630698840586808e-01,8.934130821031886771e-02
4.806451612903225978e+00,1.126728094380265990e-03,8.080181240056334268e-04,1.345600495395046226e-01,5.753137787999883235e-02
4.838709677419354094e+00,7.340006673006254072e-04,4.723295236024206006e-04,8.088219822774796175e-02,3.513649284212923274e-02
4.870967741935484874e+00,5.222675472004676420e-04,3.004327644512336509e-04,5.203713520171984047e-02,2.240756422324553798e-02
4.903225806451613877e+00,4.089703412209474758e-04,2.127104429880754633e-04,3.703291035895786565e-02,1.561574167314944833e-02
4.935483870967741993e+00,3.282496770086916959e-04,1.547960190327522757e-04,2.728734454988453878e-02,1.182771389007737650e-02
4.967741935483870996e+00,2.748519706446108583e-04,1.248619332641954258e-04,1.978568219632545477e-02,8.600355909535646950e-03
5.000000000000000000e+00,2.313699714589330587e-04,9.856832947130361494e-05,1.521929782095235092e-02,6.037654991462064295e-03
5.032258064516129004e+00,2.062212268295553588e-04,8.403332752944281695e-05,1.400857923099692662e-02,5.955052294211433603e-03
5.064516129032258007e+00,1.730689021267791121e-04,6.255044767841582494e-05,1.182221593082067451e-02,5.726090462468559628e-03
5.096774193548386123e+00,1.457230143612528830e-04,5.021663114605715836e-05,8.086378978787878841e-03,3.542213095127737070e-03
5.129032258064515126e+00,1.333238154466758927e-04,4.697387617067386119e-05,6.377891420652442682e-03,2.744062778560340567e-03
5.161290322580645906e+00,1.307792107949229149e-04,4.564264983220023118e-05,5.541066754537452357e-03,2.403101989870534434e-03
5.193548387096774022e+00,1.281610324966684234e-04,4.590582467865488871e-05,4.840722210699416675e-03,2.090392674569255434e-03
5.225806451612903025e+00,1.231989079231338461e-04,4.628957615314463340e-05,4.100166983439850095e-03,1.840714443059646719e-03
5.258064516129032029e+00,1.245586817284784198e-04,4.820034452156368856e-05,3.277567627563428201e-03,1.575967518103375473e-03
5.290322580645161032e+00,1.211368997746934328e-04,4.695836754288567992e-05,2.763729762431600418e-03,1.368176630015210168e-03
5.322580645161290036e+00,1.074796518585129741e-04,4.109122779404002945e-05,2.246965472978861879e-03,1.095758799793162966e-03
5.354838709677418152e+00,1.128388587875319928e-04,4.527274161111854024e-05,1.889164390555362824e-03,9.230759577856726935e-04
5.387096774193548931e+00,1.141056219475679973e-04,4.790600742457814225e-05,1.679863232163544872e-03,8.046270087608352979e-04
5.419354838709677935e+00,1.238830164936230698e-04,5.348573807907117529e-05,1.515591101343748224e-03,7.037887193810880154e-04
5.451612903225806051e+00,1.424654273652157111e-04,6.507483169875631353e-05,1.390261560661117200e-03,6.522936968451451423e-04
5.483870967741935054e+00,1.792128069684275639e-04,7.912796626004612720e-05,1.332448730904684832e-03,6.538910866996007097e-04
5.516129032258064058e+00,1.892124708825634817e-04,7.835964053560171819e-05,1.261418993260146485e-03,6.705752084118688948e-04
5.548387096774193061e+00,2.124650462670214703e-04,8.811297477558011797e-05,1.201498741999099595e-03,7.476187422823664559e-04
5.580645161290322065e+00,2.344464728687958215e-04,9.724321373886295693e-05,1.311727120262034651e-03,9.830253224841238244e-04
5.612903225806450180e+00,2.771842652200266397e-04,1.231812986669132616e-04,1.381902894316229969e-03,1.031891618550519673e-03
5.645161290322579184e+00,3.614531434380329053e-04,1.754089975938550965e-04,1.056234207708249767e-03,6.497649395338258964e-04
5.677419354838709964e+00,6.238984807051977700e-04,3.338272560493467378e-04,7.897968087896996541e-04,3.464938961369536151e-04
5.709677419354838968e+00,1.056140952893587070e-03,5.658887066240557775e-04,7.193516677412353701e-04,2.780074402474358745e-04
5.741935483870967971e+00,1.908796244939119048e-03,1.029787116508442757e-03,7.121828173375860729e-04,3.172753952732039798e-04
5.774193548387096975e+00,3.619758943100152056e-03,1.953077899492335545e-03,8.592075885158177457e-04,5.674366858007505454e-04
5.806451612903225978e+00,7.003921883227244571e-03,3.671247054854970705e-03,1.352483982270629879e-03,9.201946371832223559e-04
5.838709677419354094e+00,1.089158523100526577e-02,4.927288629295411941e-03,1.628221529895709134e-03,6.753783041089809688e-04
5.870967741935484874e+00,3.698870457584863599e-03,1.360134344110864408e-03,9.679977830622348012e-04,6.419869625982285461e-04
5.903225806451613877e+00,3.711661644253953785e-03,1.318299851150845107e-03,5.064529473901896797e-03,2.048707531039402861e-03
5.935483870967741993e+00,2.087578842733800802e-03,6.270789920719444400e-04,6.289982638860082409e-03,2.508158281679982640e-03
5.967741935483870996e+00,9.863042719938641938e-04,2.739853917307380981e-04,3.669710145896495045e-03,1.545219924645079923e-03
6.000000000000000000e+00,6.864897128658165948e-04,1.989984887314548369e-04,2.499913590638926965e-03,1.110791197397365893e-03
6.032258064516129004e+00,5.338704515351780453e-04,1.730419191353592661e-04,1.831361986809629553e-03,8.602969695868247597e-04
6.064516129032258007e+00,4.149320576654753857e-04,1.442797522442322154e-04,1.524181029769359390e-03,7.336264325989686093e-04
6.096774193548386123e+00,3.508123912610508900e-04,1.266058758978763762e-04,1.443520112620190086e-03,6.899226186465920018e-04
6.129032258064515126e+00,2.973415533242837559e-04,1.077760922309171644e-04,1.235947259520702498e-03,5.862309051117104916e-04
6.161290322580645906e+00,2.593138309898639451e-04,9.647686802907621889e-05,1.054354434028183154e-03,5.013589489193014592e-04
6.193548387096774022e+00,2.522261315386778793e-04,1.029264434395321475e-04,9.373449617810288449e-04,4.498743159459652548e-04
6.225806451612903025e+00,2.729807968971837990e-04,1.105677314294546150e-04,8.384209233614712533e-04,4.064304957177650645e-04
6.258064516129032029e+00,2.771557811624886561e-04,1.120141707245278869e-04,7.268480641261028559e-04,3.622141166172472429e-04
6.290322580645161032e+00,3.103910680110783535e-04,1.281878373119719387e-04,6.666866192447956250e-04,3.493697671153889336e-04
6.322580645161290036e+00,3.496857136552756324e-04,1.410084770377066751e-04,6.556142880175607575e-04,3.420160987218016750e-04
6.354838709677418152e+00,4.028257124280468335e-04,1.613931502675782653e-04,6.095550262204341499e-04,3.228619380709308543e-04
6.387096774193548931e+00,4.522460475038925362e-04,1.803419548713802755e-04,5.421282634938557601e-04,2.879434443408716913e-04
6.419354838709677047e+00,5.420174380080320774e-04,2.197703000375580225e-04,4.769165968849927925e-04,2.572315357195812356e-04
6.451612903225806051e+00,5.847563202515142959e-04,2.421728533187647949e-04,3.952364306559021968e-04,2.134129134763437026e-04
6.483870967741934166e+00,4.759060314637355953e-04,2.182039643299681574e-04,3.213099096913905580e-04,1.669189464373840067e-04
6.516129032258064058e+00,2.562642125526537798e-04,1.323157920791679981e-04,3.120606570578575217e-04,1.529288833923138455e-04
6.548387096774193949e+00,1.300153278957649912e-04,7.355185808164496511e-05,3.365566105102899539e-04,1.657592859398444168e-04
6.580645161290322065e+00,7.668766065764723403e-05,4.592368689554759666e-05,3.543109905138614032e-04,1.865480111219847115e-04
6.612903225806451069e+00,5.307247135307650680e-05,3.288692935632579295e-05,3.733112089040580375e-04,2.018404416464965334e-04
6.645161290322579184e+00,4.334543021947348263e-05,2.786506698776937445e-05,4.030854348875118195e-04,2.172495679998102513e-04
6.677419354838709076e+00,4.021247567797389872e-05,2.723503250290370504e-05,4.028138356834375100e-04,2.202568758864450788e-04
6.709677419354838079e+00,3.789045649750421083e-05,2.549223127058213503e-05,4.078224551119530197e-04,2.129969877175831702e-04
6.741935483870967971e+00,3.859496439825480744e-05,2.579305968872391914e-05,3.923400949681841695e-04,1.943353816059596565e-04
6.774193548387097863e+00,3.678839532822808734e-05,2.285702251207994996e-05,3.012352232347977922e-04,1.740353373499169999e-04
6.806451612903225978e+00,3.705029858975011274e-05,2.316113462923285888e-05,2.301340613178638750e-04,2.038891244474531688e-04
6.838709677419354982e+00,3.626727421142506800e-05,2.402572195868777342e-05,2.572363796940085358e-04,2.069383904721443809e-04
6.870967741935484874e+00,3.531908436481233506e-05,2.450355672340719091e-05,2.749639101105892983e-04,2.097625685052503916e-04
6.903225806451612989e+00,3.607625288489456870e-05,2.439646652799918667e-05,2.845703506321590440e-04,2.088415785233958843e-04
6.935483870967741993e+00,3.735588918397063233e-05,2.478043274231235814e-05,2.931914356828911237e-04,2.107702810139818763e-04
6.967741935483870108e+00,3.934103183884403573e-05,2.511933785792555353e-05,2.954431314620351023e-04,2.125841820018470069e-04
7.000000000000000000e+00,4.029852396978576503e-05,2.838918017305094648e-05,2.955556377663065342e-04,2.123561352223784311e-04
7.032258064516129892e+00,4.136477097014658273e-05,2.982537764332471964e-05,2.827191869169523629e-04,1.995995405414711867e-04
7.064516129032258007e+00,4.341598466725007065e-05,3.022099535549748213e-05,2.617903286578097065e-04,1.821360723950991986e-04
7.096774193548387011e+00,4.442978820346102045e-05,3.067064678930764163e-05,2.430791494838400958e-04,1.669834776632478195e-04
7.129032258064515126e+00,4.290792027471914208e-05,3.138720083701602027e-05,2.255757317556469021e-04,1.529367848004584802e-04
7.161290322580645018e+00,4.123424647383095392e-05,2.888147064314109777e-05,2.121560028046583538e-04,1.366385762137789094e-04
7.193548387096773133e+00,4.185048216444157976e-05,2.914090576480017435e-05,2.045053455708826270e-04,1.373499889819374030e-04
7.225806451612902137e+00,4.093447041161747381e-05,2.685882065262656232e-05,1.970479636306780998e-04,1.334430034822491464e-04
7.258064516129030253e+00,4.050281344619377852e-05,2.646687248230368984e-05,1.862161836927818317e-04,1.247957931720821594e-04
7.290322580645161921e+00,4.155265692715251886e-05,2.674694377659015757e-05,1.735403674857085253e-04,1.196711581880233627e-04
7.322580645161290924e+00,4.260506906333784232e-05,2.697342094943717025e-05,1.523900815406667116e-04,1.093068901884016028e-04
7.354838709677419040e+00,4.224396383673243322e-05,2.878533345523564228e-05,1.341037751552678545e-04,1.018544216339875618e-04
7.387096774193548931e+00,4.209470302550462643e-05,3.042988023611186056e-05,1.165244466100131160e-04,1.090861977067815615e-04
7.419354838709677047e+00,3.967867035785282753e-05,2.651152908936735411e-05,1.058670502003216366e-04,1.275256832379413174e-04
