# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.262841298438527474e+03,6.620662645691542991e+01,2.060617691175105737e+00,-1.551562249706173180e+00,2.845734298094836773e-02
1.268114813130216817e+03,6.828731200150581060e+01,1.710330551498119078e+00,-1.524895335000764351e+00,2.943197320274237860e-02
1.273410349557525478e+03,6.864432195974279693e+01,1.646679293232369057e+00,-1.550849428945970887e+00,2.601800566088377856e-02
1.278727999681293568e+03,6.777444258520817755e+01,2.012154986426030856e+00,-1.547941526723501715e+00,3.653280577747664015e-02
1.284067855846380780e+03,6.991906244393069869e+01,2.039828957550049893e+00,-1.544017312002538223e+00,3.192239268924671608e-02
1.289430010783273019e+03,7.035253586890118527e+01,1.495475324374433423e+00,-1.553680950011319561e+00,2.892972900614677531e-02
1.294814557609686290e+03,6.986101031477146250e+01,1.813276060565493175e+00,-1.536954967116303195e+00,2.807475240574333966e-02
1.300221589832191967e+03,7.034796967942592971e+01,2.370098041241863740e+00,-1.559119345529112355e+00,2.051113692568390726e-02
1.305651201347835240e+03,7.027742972958868961e+01,2.478188213227621617e+00,-1.544904315232870307e+00,1.586788436311339576e-02
1.311103486445767430e+03,7.075492403079655901e+01,1.649477259146783004e+00,-1.551738030867705787e+00,2.854676442623261742e-02
1.316578539808882852e+03,7.169357606037598885e+01,1.903607130545379666e+00,-1.547164219228383875e+00,2.731611881917225121e-02
1.322076456515463406e+03,7.270724522330742445e+01,2.454953330671850953e+00,-1.542023913113190092e+00,2.188202919956809545e-02
1.327597332040829542e+03,7.312126570149649751e+01,2.194896295041595113e+00,-1.563628148866126111e+00,2.634214068768103018e-02
1.333141262258998267e+03,7.234660499444892423e+01,2.541419604895735596e+00,-1.550274558993529173e+00,2.348991273804006824e-02
1.338708343444349566e+03,7.332029745872620197e+01,1.423052579825202724e+00,-1.539542416031460581e+00,2.180502925294871761e-02
1.344298672273292823e+03,7.376039341090657331e+01,1.346411514186069525e+00,-1.551305235949979044e+00,3.142506764516624779e-02
1.349912345825953253e+03,7.398044029292368862e+01,1.183847674334174149e+00,-1.554837467376491755e+00,2.937149793564199779e-02
1.355549461587853102e+03,7.418062141424070433e+01,2.347005936395083925e+00,-1.556691623386345258e+00,2.477221068456579578e-02
1.361210117451605811e+03,7.372309922204530608e+01,1.469241674832090894e+00,-1.549961022976265257e+00,3.127814279094960626e-02
1.366894411718615629e+03,7.426314964491197657e+01,1.571745736423656670e+00,-1.538961337687678066e+00,3.650846540971060261e-02
1.372602443100784512e+03,7.502394098366337971e+01,2.149388153594993245e+00,-1.560871369443385115e+00,3.971271412328412909e-02
1.378334310722227428e+03,7.580735265522626776e+01,1.803264825141288608e+00,-1.538687644208034389e+00,2.769701987044218341e-02
1.384090114120992439e+03,7.687980369337203967e+01,2.678184267351604753e+00,-1.549676242558714279e+00,3.106411677226490753e-02
1.389869953250791241e+03,7.693207001739340001e+01,2.650511329249702008e+00,-1.548932747523539266e+00,2.865364799542935437e-02
1.395673928482729252e+03,7.820426562212142585e+01,2.498933177944472117e+00,-1.550419442860132779e+00,3.814820831857487771e-02
1.401502140607057072e+03,7.926983389879485742e+01,4.081916684744567370e+00,-1.559767720201586494e+00,2.329722052729449669e-02
1.407354690834915573e+03,7.776577235899353013e+01,2.522995482302877068e+00,-1.558358908276922250e+00,3.258426969839438303e-02
1.413231680800093727e+03,7.954104841285018779e+01,1.157477648472620135e+00,-1.528884577413087698e+00,4.229140546916600185e-02
1.419133212560794846e+03,7.973143051912926182e+01,2.182449947470125995e+00,-1.538123697934115963e+00,3.194987845973498719e-02
1.425059388601408500e+03,8.101796007919203646e+01,1.920364598513337961e+00,-1.565248542017941391e+00,2.712519763434101394e-02
1.431010311834289496e+03,8.103591761518660519e+01,3.611626072517044594e+00,-1.569172651422487963e+00,2.921278442081874302e-02
1.436986085601545938e+03,8.122365111087306389e+01,2.933806940990872469e+00,-1.539616623133816642e+00,2.969591241252106037e-02
1.442986813676835027e+03,8.193744825304494839e+01,3.018562260551906018e+00,-1.554821050860033527e+00,3.170302175089374785e-02
1.449012600267159542e+03,8.310326843947916586e+01,1.547271245141025320e+00,-1.541761488189004714e+00,4.053787161424986241e-02
1.455063550014685461e+03,8.222909997369026769e+01,1.815897717462718441e+00,-1.563201615381234921e+00,4.089433097233277636e-02
1.461139767998554134e+03,8.338658398784221504e+01,3.186760421531573240e+00,-1.546620547805097612e+00,3.309990969083388690e-02
1.467241359736707864e+03,8.323785448553239519e+01,2.991899591856461260e+00,-1.577583716031725869e+00,2.814525592218525274e-02
1.473368431187723218e+03,8.403401143272706975e+01,1.394230027238123171e+00,-1.539305720156792789e+00,2.481472141432684506e-02
1.479521088752649803e+03,8.272872988420084539e+01,3.158738366936728603e+00,-1.553643834595896278e+00,3.511472811732771482e-02
1.485699439276859493e+03,8.492522614480910192e+01,2.577124855342483922e+00,-1.536674917635558080e+00,2.685086529260408833e-02
1.491903590051900665e+03,8.525672144400215302e+01,1.963241711723525240e+00,-1.537030245150464935e+00,2.415903485200368919e-02
1.498133648817361291e+03,8.624156979580456550e+01,2.689984019335237786e+00,-1.555292343093273910e+00,3.532252961867630991e-02
1.504389723762742960e+03,8.497958803422166341e+01,2.695451697955809411e+00,-1.570415643220801627e+00,3.735185820104784671e-02
1.510671923529331934e+03,8.710546596252075346e+01,3.301682047913641505e+00,-1.551424347155529793e+00,2.466114943263322812e-02
1.516980357212095441e+03,8.805725918296575117e+01,2.978504603440250253e+00,-1.530753701488740237e+00,3.145883879351678986e-02
1.523315134361570699e+03,8.902273381667166063e+01,3.019045581680879220e+00,-1.554322333504314813e+00,1.718050686144326211e-02
1.529676364985768259e+03,8.917623679946437676e+01,3.466378926303283592e+00,-1.582836431568654056e+00,3.284282446424556523e-02
1.536064159552082174e+03,8.986443514155241985e+01,3.275074278030688291e+00,-1.556930548520241153e+00,3.209672174589875415e-02
1.542478628989208801e+03,8.986665496369211326e+01,1.752744123563661383e+00,-1.561593808008624462e+00,2.577568831958395798e-02
1.548919884689073342e+03,9.034941867340110377e+01,2.540032721348739919e+00,-1.563750764881924216e+00,4.526679745452590053e-02
1.555388038508765021e+03,9.222878912503536242e+01,2.550138220498620267e+00,-1.538719097983062056e+00,2.293416791306026117e-02
1.561883202772474078e+03,9.135905991144365146e+01,1.370479376970931140e+00,-1.540292839837831940e+00,2.847653414377012901e-02
1.568405490273451505e+03,9.138249800464896566e+01,2.924738291483318875e+00,-1.575925191048183738e+00,3.099415211118956501e-02
1.574955014275960821e+03,9.326302605312842786e+01,2.163342661292513291e+00,-1.542729788242831690e+00,2.787592281386402568e-02
1.581531888517248035e+03,9.409629462883148676e+01,3.245423482293787298e+00,-1.552444060895144196e+00,1.824152555599253475e-02
1.588136227209515482e+03,9.376218104002464315e+01,2.794607494400778602e+00,-1.574414944773225855e+00,1.864076301422675982e-02
1.594768145041905882e+03,9.635360677828013820e+01,1.369264698264695213e+00,-1.550104171882893844e+00,2.184289907548111337e-02
1.601427757182493679e+03,9.454734745371236215e+01,2.142619604879981487e+00,-1.561912006301881206e+00,2.891001217190958955e-02
1.608115179280284565e+03,9.587425000994123536e+01,2.381749771893343137e+00,-1.547551161930286856e+00,2.657910949577308932e-02
1.614830527467225465e+03,9.799142168764851135e+01,2.676550948748687375e+00,-1.557015121142916403e+00,2.210202613550730014e-02
1.621573918360221114e+03,9.751378610203104813e+01,1.903780298162217166e+00,-1.564971024529995258e+00,3.682432621624553287e-02
1.628345469063152905e+03,9.836692047372483216e+01,1.955736853625655636e+00,-1.562048058913623638e+00,3.476493764924396684e-02
1.635145297168923662e+03,1.014481179008331253e+02,2.673372370702753020e+00,-1.565676523599791592e+00,2.742535668360026463e-02
1.641973520761491727e+03,1.001365221901391749e+02,2.534807967067309598e+00,-1.557694990746286035e+00,1.621711397541631891e-02
1.648830258417923460e+03,1.004990626197141523e+02,2.816564016725730202e+00,-1.558288827311574476e+00,3.242448969179587137e-02
1.655715629210453017e+03,1.012026034353374655e+02,2.188665939084613932e+00,-1.547003613844325498e+00,3.300837958384392895e-02
1.662629752708550086e+03,1.027357816402138297e+02,2.832749154183735740e+00,-1.571464704278580538e+00,2.776704335703761989e-02
1.669572748980995129e+03,1.017889903038436898e+02,1.859945166791655335e+00,-1.555103161330863903e+00,2.922446209738685519e-02
1.676544738597965988e+03,1.032705239036548619e+02,2.866843525749171562e+00,-1.548779067720786884e+00,1.985774384570842058e-02
1.683545842633132452e+03,1.053966054903449958e+02,2.696363210269064670e+00,-1.561880259171578134e+00,2.932003508670363856e-02
1.690576182665752640e+03,1.052275648719123922e+02,2.494290700363194890e+00,-1.555943709518393891e+00,2.719147860582529427e-02
1.697635880782793492e+03,1.065624377653129784e+02,2.765233782400127627e+00,-1.548463860574293305e+00,3.333755317817464064e-02
1.704725059581045343e+03,1.086150528547597105e+02,3.586517506002571132e+00,-1.583770358624115415e+00,1.808809871172504385e-02
1.711843842169251275e+03,1.076963685836838920e+02,3.092741752347916595e+00,-1.543751744884135801e+00,2.837273768746583283e-02
