# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
1.555388038508765021e+03,9.054456149055147307e+01,2.865187139147512330e+00,-1.574372979867167732e+00,3.149693642061106996e-02
1.561883202772474078e+03,9.248524691900639993e+01,2.861802345057296026e+00,-1.553835515757331809e+00,1.219913195937567460e-02
1.568405490273451505e+03,9.222594634606463160e+01,1.785964630536435838e+00,-1.555187215222573194e+00,1.168517568079939159e-02
1.574955014275960821e+03,9.493590891296135226e+01,3.000269950976484079e+00,-1.562101820492504789e+00,3.083150834644607374e-02
1.581531888517248035e+03,9.373991693817403359e+01,2.710297089050146546e+00,-1.551276656673714616e+00,1.644887682208816954e-02
1.588136227209515482e+03,9.560649175997480143e+01,2.009963604190843078e+00,-1.553440943845513456e+00,1.724496502606690657e-02
1.594768145041905882e+03,9.489729798310679598e+01,2.454552617591863495e+00,-1.559774043269539501e+00,1.652303826130658085e-02
1.601427757182493679e+03,9.633534970083266558e+01,1.910760795462066008e+00,-1.562833674005626339e+00,2.540775784073249360e-02
1.608115179280284565e+03,9.715542931730450960e+01,1.990311301431441526e+00,-1.550439298641342223e+00,4.522735898805798488e-02
1.614830527467225465e+03,9.665784749918819330e+01,2.494676406105318822e+00,-1.550738841733631634e+00,1.610576880424464605e-02
1.621573918360221114e+03,9.743792823636415790e+01,2.203289594745656998e+00,-1.557166840269186725e+00,2.439300064318295977e-02
1.628345469063152905e+03,9.860900656277912901e+01,1.644547291591598404e+00,-1.564855618423796724e+00,1.903589378249832473e-02
1.635145297168923662e+03,1.008200681659022422e+02,1.897609015924883513e+00,-1.552436175935533402e+00,2.438088117917395006e-02
1.641973520761491727e+03,9.913722910463211235e+01,2.350978068428366097e+00,-1.570033329391950616e+00,2.126315940037407787e-02
1.648830258417923460e+03,1.009212813340937345e+02,2.370763851738230787e+00,-1.569245555557531757e+00,2.771062210563436656e-02
1.655715629210453017e+03,1.031262994421613683e+02,2.752960137797697548e+00,-1.569613286324474721e+00,2.544121098531109543e-02
1.662629752708550086e+03,1.008226076416277124e+02,3.154579928164664260e+00,-1.554307690946351128e+00,2.174241784334393288e-02
