# #Freq[Hz], #Gain_mean[a.u.], #Gain_std[a.u.], #Phase_mean[rad], #Phase_std[rad]
3.855653405980500975e+04,4.247223617100285509e+01,1.441993327020489213e+00,-1.552174332638379894e+00,3.896607011514458679e-02
3.864967447092929797e+04,4.256920081006634859e+01,2.094946581646696782e+00,-1.604515259555080675e+00,3.252498432806176509e-02
3.874303987987550499e+04,4.342616304948526107e+01,1.548353573332189148e+00,-1.593870641746434558e+00,4.309016018098303646e-02
3.883663083016731980e+04,4.277884996807113538e+01,2.411715939954011123e+00,-1.575796737036993411e+00,3.778584513798569772e-02
3.893044786664134881e+04,4.312607657556468155e+01,1.877277412597991857e+00,-1.588556410875217928e+00,3.431173347063010137e-02
3.902449153545055742e+04,4.513514704138572142e+01,1.420463367827766277e+00,-1.615163582608585058e+00,3.863302111025198465e-02
3.911876238406703487e+04,4.415142952908963991e+01,2.585527773242319860e+00,-1.588592455414527871e+00,4.617573003750251315e-02
3.921326096128545760e+04,4.357887809169653792e+01,1.996791343511532313e+00,-1.564666814125825756e+00,4.289994019791465441e-02
3.930798781722621061e+04,4.653243745639061046e+01,3.272355423199351243e+00,-1.598773358372893139e+00,3.734319540293239148e-02
3.940294350333861075e+04,4.378541748058033534e+01,2.837117137877290585e+00,-1.599488749215619787e+00,3.411685158542215879e-02
3.949812857240407902e+04,4.463072381765984886e+01,2.114286707959208034e+00,-1.582991434958143762e+00,2.610521447272974235e-02
3.959354357853941474e+04,4.548015453837432887e+01,1.424639131223340405e+00,-1.566709984000599576e+00,3.788723502288605938e-02
3.968918907719996059e+04,4.573945574307716555e+01,1.613226593393758401e+00,-1.574947068355799784e+00,5.024446682258976171e-02
3.978506562518287683e+04,4.617017283056728871e+01,2.130388836243570783e+00,-1.569467678468402738e+00,6.003564799152777409e-02
3.988117378063036449e+04,4.512934575668868575e+01,2.777613907528136750e+00,-1.563799733147957172e+00,7.147227625634856862e-02
3.997751410303292505e+04,4.532645189331633162e+01,1.363300525129787388e+00,-1.570334172166480968e+00,2.933441331036987926e-02
4.007408715323252545e+04,4.594266312791397411e+01,2.054345584361851440e+00,-1.604033901506137116e+00,6.322410806752599977e-02
4.017089349342619244e+04,4.695823197257081461e+01,2.123980070167247547e+00,-1.567664591229416704e+00,4.815729482404237927e-02
4.026793368716881378e+04,4.640408824338565097e+01,2.309127983447732291e+00,-1.605143919202119296e+00,4.513935075330832020e-02
4.036520829937671806e+04,4.621163633647968538e+01,1.633367069187803278e+00,-1.573241490073216786e+00,3.791835817580711115e-02
4.046271789633088338e+04,4.754215806057489146e+01,1.402409473661236250e+00,-1.579732446789924083e+00,4.173583504363114621e-02
4.056046304568026972e+04,4.823727236687101794e+01,2.467169244677194673e+00,-1.570724725198456406e+00,5.485871385234438596e-02
4.065844431644506403e+04,4.794954661605982693e+01,2.076644856918417936e+00,-1.597934920409873616e+00,3.753137182780236919e-02
