# freq1	PSD1	freq2	PSD2
2.551269531249999636e+04	5.334442624165924677e-10	2.551269531249999636e+04	4.083652167684954426e-11
2.553710937499999636e+04	4.470764466801428989e-10	2.553710937499999636e+04	2.625349757331563669e-12
2.556152343749999636e+04	4.463885141727826796e-10	2.556152343749999636e+04	5.570320926443358443e-12
2.558593749999999636e+04	9.401406659087881706e-11	2.558593749999999636e+04	1.066331860168954694e-11
2.561035156249999636e+04	1.228994039559223129e-10	2.561035156249999636e+04	3.411700070922377765e-12
2.563476562499999636e+04	4.637645376116010323e-11	2.563476562499999636e+04	1.959939086651367647e-11
2.565917968749999636e+04	2.682893771108831547e-10	2.565917968749999636e+04	6.238886015384379852e-11
2.568359374999999636e+04	1.680439712658178699e-10	2.568359374999999636e+04	2.699115647672295083e-10
2.570800781249999636e+04	2.900866311482325789e-10	2.570800781249999636e+04	6.240951142209672602e-12
2.573242187499999636e+04	5.169753288642855169e-12	2.573242187499999636e+04	1.068635971227510909e-10
2.575683593749999636e+04	8.354222089569519937e-11	2.575683593749999636e+04	5.929623656151475985e-11
2.578124999999999636e+04	1.052252579266419373e-10	2.578124999999999636e+04	1.932855492134830069e-10
2.580566406249999636e+04	5.399234784527758548e-10	2.580566406249999636e+04	1.095572516061888046e-11
2.583007812499999636e+04	1.505010619811673492e-10	2.583007812499999636e+04	2.186534556077298803e-11
2.585449218749999636e+04	1.299071257173506032e-10	2.585449218749999636e+04	1.191868719871906766e-10
2.587890624999999636e+04	1.121799955783479187e-10	2.587890624999999636e+04	1.197603034037286936e-10
2.590332031249999636e+04	1.834260624317738768e-10	2.590332031249999636e+04	9.384691913650940602e-12
2.592773437499999636e+04	1.445666844537933746e-10	2.592773437499999636e+04	3.852031977539108302e-11
2.595214843749999636e+04	5.137771882679601583e-10	2.595214843749999636e+04	5.544984311565991487e-11
2.597656249999999636e+04	1.533319695181335228e-10	2.597656249999999636e+04	4.236975069079749904e-11
2.600097656249999636e+04	7.618421894424631681e-10	2.600097656249999636e+04	8.528124184927080766e-11
2.602539062499999636e+04	2.122140719097902688e-11	2.602539062499999636e+04	1.533348625548476139e-11
2.604980468749999636e+04	1.168813928204316881e-10	2.604980468749999636e+04	2.659314717701515053e-12
2.607421874999999636e+04	4.622207881322900102e-10	2.607421874999999636e+04	9.300922388309189030e-11
2.609863281249999636e+04	2.545134465107779285e-11	2.609863281249999636e+04	2.290444409792013799e-11
2.612304687499999636e+04	6.826382396365153834e-10	2.612304687499999636e+04	8.530062281520915312e-11
2.614746093749999636e+04	4.291590402477854253e-10	2.614746093749999636e+04	1.077882405012826977e-11
2.617187499999999636e+04	4.457478031545370780e-10	2.617187499999999636e+04	1.055975982978693141e-10
2.619628906249999636e+04	1.881294327196070494e-10	2.619628906249999636e+04	1.571752836331499067e-14
2.622070312499999636e+04	2.133107637654293170e-11	2.622070312499999636e+04	3.086158445109753861e-11
2.624511718749999636e+04	2.202814470005434085e-10	2.624511718749999636e+04	1.750136341428696620e-11
2.626953124999999636e+04	1.017144124751357921e-10	2.626953124999999636e+04	3.460491811628508685e-11
2.629394531249999636e+04	4.820763023772405800e-10	2.629394531249999636e+04	3.197521126138443077e-11
2.631835937499999636e+04	9.485320865905022500e-11	2.631835937499999636e+04	3.527255425253919004e-11
2.634277343749999636e+04	4.811786096910506633e-11	2.634277343749999636e+04	3.603823975167614498e-11
2.636718749999999636e+04	3.080018431383249487e-10	2.636718749999999636e+04	8.901369783821285583e-11
2.639160156249999636e+04	2.555789333266238865e-11	2.639160156249999636e+04	6.287742097215698209e-11
2.641601562499999636e+04	1.378302424444152965e-10	2.641601562499999636e+04	1.555157232834504613e-10
2.644042968749999636e+04	1.253210562873287617e-10	2.644042968749999636e+04	1.347501509288226398e-11
2.646484374999999636e+04	5.671067436537019234e-10	2.646484374999999636e+04	1.019287225686339540e-10
2.648925781249999636e+04	3.171708939525206738e-10	2.648925781249999636e+04	3.327188474020977714e-11
2.651367187499999636e+04	1.272972871607166793e-11	2.651367187499999636e+04	8.806635660042047557e-11
2.653808593749999636e+04	1.415685077416242422e-10	2.653808593749999636e+04	1.059430818130226533e-10
2.656249999999999636e+04	1.070554563343122667e-11	2.656249999999999636e+04	6.702246655878638244e-12
2.658691406249999636e+04	2.262601014497271156e-10	2.658691406249999636e+04	2.068113293076949149e-11
2.661132812499999636e+04	6.070189052452197824e-10	2.661132812499999636e+04	8.960903472878083478e-11
2.663574218749999636e+04	8.886782801058801428e-11	2.663574218749999636e+04	2.507839556749004754e-11
2.666015624999999636e+04	1.998231790789980630e-11	2.666015624999999636e+04	1.458250692237665331e-11
2.668457031249999636e+04	2.017192339907103930e-11	2.668457031249999636e+04	2.432908224407008199e-12
2.670898437499999636e+04	4.090088085815656163e-11	2.670898437499999636e+04	1.376795753301341560e-12
2.673339843749999636e+04	6.401116698536989930e-12	2.673339843749999636e+04	2.663050040683606363e-11
2.675781249999999636e+04	1.501508895663406924e-10	2.675781249999999636e+04	6.709127195883484819e-11
2.678222656249999636e+04	1.678373219522549322e-10	2.678222656249999636e+04	3.838828312344378192e-11
2.680664062499999636e+04	4.202104311083244054e-10	2.680664062499999636e+04	3.490831260238914379e-11
2.683105468749999636e+04	5.057077151036509622e-10	2.683105468749999636e+04	4.096725958788704159e-11
2.685546874999999636e+04	1.705091583537891091e-10	2.685546874999999636e+04	1.046602566814050411e-11
2.687988281249999636e+04	1.481126021673461431e-10	2.687988281249999636e+04	3.705511370343556798e-12
2.690429687499999636e+04	9.232269190267915133e-11	2.690429687499999636e+04	1.559922702798120604e-11
2.692871093749999636e+04	8.710754975918205963e-11	2.692871093749999636e+04	2.032415365530281184e-11
2.695312499999999636e+04	4.371438555684667554e-10	2.695312499999999636e+04	9.432140198412271919e-11
2.697753906249999636e+04	7.734623899044360634e-10	2.697753906249999636e+04	9.077883328081967919e-12
2.700195312499999636e+04	5.212395898153500029e-08	2.700195312499999636e+04	6.543486723490791916e-11
2.702636718749999636e+04	5.576604800881387656e-10	2.702636718749999636e+04	3.930939369097241423e-12
2.705078124999999636e+04	5.185239913103825870e-10	2.705078124999999636e+04	4.429298796417602171e-12
2.707519531249999636e+04	1.820702030031555312e-10	2.707519531249999636e+04	6.604703592335406702e-11
2.709960937499999636e+04	3.792235997558245750e-10	2.709960937499999636e+04	1.706015686407241356e-10
2.712402343749999636e+04	1.443005094989524359e-10	2.712402343749999636e+04	1.929967632855240823e-11
2.714843749999999636e+04	3.076255158201260843e-10	2.714843749999999636e+04	7.284354750449491228e-11
2.717285156249999636e+04	4.805291757151924963e-10	2.717285156249999636e+04	2.928567692868774678e-11
2.719726562499999636e+04	4.039464370126305986e-10	2.719726562499999636e+04	1.367095619678579017e-11
2.722167968749999636e+04	2.130654397932393026e-10	2.722167968749999636e+04	1.246809296946081102e-11
2.724609374999999636e+04	5.197381443581884062e-10	2.724609374999999636e+04	1.032680507773301929e-10
2.727050781249999636e+04	9.346431367174628437e-12	2.727050781249999636e+04	1.576201890996276687e-10
2.729492187499999636e+04	1.545539407389867175e-10	2.729492187499999636e+04	5.256831909831199720e-11
2.731933593749999636e+04	6.035069387894721320e-11	2.731933593749999636e+04	2.139211471659728006e-10
2.734374999999999636e+04	3.085540079329011479e-10	2.734374999999999636e+04	9.031795414562866192e-11
2.736816406249999636e+04	6.666887089960874340e-10	2.736816406249999636e+04	1.075748667964870687e-10
2.739257812499999636e+04	1.904745078956335433e-10	2.739257812499999636e+04	3.812413051745279656e-11
2.741699218749999636e+04	1.630206877633318453e-10	2.741699218749999636e+04	2.156305497938711508e-11
2.744140624999999636e+04	1.282636711677813195e-10	2.744140624999999636e+04	2.805896050402974496e-11
2.746582031249999636e+04	4.962223490208239089e-10	2.746582031249999636e+04	1.796297877722423047e-11
2.749023437499999636e+04	1.347701339133220475e-10	2.749023437499999636e+04	3.688616367902651258e-11
2.751464843749999636e+04	7.530369304460516555e-11	2.751464843749999636e+04	1.145915320727096485e-10
2.753906249999999636e+04	3.094534035651006184e-10	2.753906249999999636e+04	1.428690305558376505e-10
2.756347656249999636e+04	3.281277007870089729e-10	2.756347656249999636e+04	1.268037123873426488e-11
2.758789062499999636e+04	1.891384112309292326e-10	2.758789062499999636e+04	8.621320209070422407e-11
2.761230468749999636e+04	1.694885203954249027e-11	2.761230468749999636e+04	4.359820320580284647e-11
2.763671874999999636e+04	1.077567236073379646e-10	2.763671874999999636e+04	8.321548024605660515e-12
2.766113281249999636e+04	2.722569135866966358e-10	2.766113281249999636e+04	6.345993828803445735e-11
2.768554687499999636e+04	3.953328595631161227e-10	2.768554687499999636e+04	1.365442505445859517e-11
2.770996093749999636e+04	4.703887287317826023e-10	2.770996093749999636e+04	3.878930669759044201e-11
2.773437499999999636e+04	5.223038582415651727e-11	2.773437499999999636e+04	1.165444744284236257e-11
2.775878906249999636e+04	2.116703984549478777e-10	2.775878906249999636e+04	1.213602812558143760e-10
2.778320312499999636e+04	4.920339636876317660e-11	2.778320312499999636e+04	4.959074151763851993e-11
2.780761718749999636e+04	1.343807567287553761e-10	2.780761718749999636e+04	6.164826301956682876e-11
2.783203124999999636e+04	2.380411164710252665e-10	2.783203124999999636e+04	1.698678978972708488e-11
2.785644531249999636e+04	1.325109841222849687e-10	2.785644531249999636e+04	2.373392821550302651e-11
2.788085937499999636e+04	1.862064450805509567e-10	2.788085937499999636e+04	1.013018976526713574e-10
2.790527343749999636e+04	4.082733055989135220e-10	2.790527343749999636e+04	6.612166400416662939e-11
2.792968749999999636e+04	1.336735215544557515e-11	2.792968749999999636e+04	3.461304193429443522e-11
2.795410156249999636e+04	1.087994445457795493e-10	2.795410156249999636e+04	3.029161018882934015e-13
2.797851562499999636e+04	2.400464744813535764e-11	2.797851562499999636e+04	9.666558745699621731e-12
2.800292968749999636e+04	2.203598733226133635e-10	2.800292968749999636e+04	8.298184713779569226e-12
2.802734374999999636e+04	1.470343509589641575e-10	2.802734374999999636e+04	2.625734521669125495e-11
2.805175781249999636e+04	2.303822670772082179e-10	2.805175781249999636e+04	2.520161882520604303e-11
2.807617187499999636e+04	1.465553851670997127e-10	2.807617187499999636e+04	1.180109813426826319e-10
2.810058593749999636e+04	2.040541852496244340e-10	2.810058593749999636e+04	1.879749384970341527e-11
2.812499999999999636e+04	1.420472382170929364e-11	2.812499999999999636e+04	2.072593188496166951e-10
2.814941406249999636e+04	2.660372032706549059e-10	2.814941406249999636e+04	2.704157141109803697e-11
2.817382812499999636e+04	4.666793744520185826e-10	2.817382812499999636e+04	1.925949362029878768e-11
2.819824218749999636e+04	2.177907702974450979e-10	2.819824218749999636e+04	1.262796116921622386e-10
2.822265624999999636e+04	2.709768865873073887e-10	2.822265624999999636e+04	1.961088459290342443e-11
2.824707031249999636e+04	2.184941093933974059e-10	2.824707031249999636e+04	5.112424001337855939e-11
2.827148437499999636e+04	3.670480405281356356e-11	2.827148437499999636e+04	1.901642630723140463e-11
2.829589843749999636e+04	1.061774588604115030e-10	2.829589843749999636e+04	1.946620308689720441e-11
2.832031249999999636e+04	2.193858213361677803e-11	2.832031249999999636e+04	3.312720461889080335e-11
2.834472656249999636e+04	2.821148036758266026e-10	2.834472656249999636e+04	6.028951726717070098e-12
2.836914062499999636e+04	1.531218842240031067e-10	2.836914062499999636e+04	8.229549241403159249e-11
2.839355468749999636e+04	2.023409859495523578e-10	2.839355468749999636e+04	8.440024105830525125e-11
2.841796874999999636e+04	5.481987429620314107e-10	2.841796874999999636e+04	9.707693159165892249e-12
2.844238281249999636e+04	1.464674892466188887e-10	2.844238281249999636e+04	1.350213692585508534e-11
2.846679687499999636e+04	1.963886158055738165e-10	2.846679687499999636e+04	1.393796787725424793e-11
2.849121093749999636e+04	2.544602678359217904e-10	2.849121093749999636e+04	1.018206913501582277e-10
2.851562499999999636e+04	3.782207408692023710e-10	2.851562499999999636e+04	6.386215181740386180e-11
2.854003906249999636e+04	2.442583872682591942e-10	2.854003906249999636e+04	1.735090258873514911e-10
2.856445312499999636e+04	1.119759713521136532e-10	2.856445312499999636e+04	3.511764741371768825e-11
2.858886718749999636e+04	1.319238787719127188e-10	2.858886718749999636e+04	3.762891864881409886e-11
2.861328124999999636e+04	2.231488988830225128e-10	2.861328124999999636e+04	4.246127192892680527e-11
2.863769531249999636e+04	7.227448378907710242e-11	2.863769531249999636e+04	1.029716275463591243e-10
2.866210937499999636e+04	3.361439746705322196e-10	2.866210937499999636e+04	1.102612114427551666e-10
2.868652343749999636e+04	4.907012440718030933e-10	2.868652343749999636e+04	4.207229630018009339e-11
2.871093749999999636e+04	9.492110308093160036e-11	2.871093749999999636e+04	3.101991042296291496e-11
2.873535156249999636e+04	2.201420900638063665e-10	2.873535156249999636e+04	2.012233050021435553e-12
2.875976562499999636e+04	2.467765748582328172e-11	2.875976562499999636e+04	2.760267979796350028e-11
2.878417968749999636e+04	6.342026304852952567e-11	2.878417968749999636e+04	3.316967013125529775e-11
2.880859374999999636e+04	4.675787102370854677e-10	2.880859374999999636e+04	4.906259388355405109e-12
2.883300781249999636e+04	2.548667966506888655e-10	2.883300781249999636e+04	1.152070165045734190e-10
2.885742187499999636e+04	1.175782931440864741e-09	2.885742187499999636e+04	7.000387908601017770e-12
2.888183593749999636e+04	1.212582704650504268e-10	2.888183593749999636e+04	2.531068780015291593e-11
2.890624999999999636e+04	5.719049201318944210e-10	2.890624999999999636e+04	6.913757609497342991e-11
2.893066406249999636e+04	3.808772948808665303e-10	2.893066406249999636e+04	3.948084960277137969e-11
2.895507812499999636e+04	2.006098066033018504e-10	2.895507812499999636e+04	1.061546165514653059e-10
2.897949218749999636e+04	1.765245723275649122e-09	2.897949218749999636e+04	6.688941409247795128e-11
2.900390624999999636e+04	3.832502947673695665e-08	2.900390624999999636e+04	9.649318903977171643e-11
2.902832031249999636e+04	9.469072411319787801e-10	2.902832031249999636e+04	3.457092615388636250e-11
2.905273437499999636e+04	3.032626519526546641e-10	2.905273437499999636e+04	6.413208731239326147e-11
2.907714843749999636e+04	4.764618277158798582e-11	2.907714843749999636e+04	2.652475864197870499e-11
2.910156249999999636e+04	1.452633402270491229e-10	2.910156249999999636e+04	3.208203958754149620e-12
2.912597656249999636e+04	1.819641373800650263e-10	2.912597656249999636e+04	5.169615537079230779e-11
2.915039062499999636e+04	1.953843606768769432e-10	2.915039062499999636e+04	9.585528504755262739e-11
2.917480468749999636e+04	3.042356666403636742e-10	2.917480468749999636e+04	1.308985511855744085e-10
2.919921874999999636e+04	2.398686168283220672e-10	2.919921874999999636e+04	7.872594724825192243e-11
2.922363281249999636e+04	3.203612691433415548e-10	2.922363281249999636e+04	6.316172723438737805e-11
2.924804687499999636e+04	1.026106677015789482e-10	2.924804687499999636e+04	3.625146721643618017e-11
2.927246093749999636e+04	1.820211054081186810e-10	2.927246093749999636e+04	7.275495917524739641e-11
2.929687499999999636e+04	3.313232644170328477e-11	2.929687499999999636e+04	4.707609441671651371e-11
2.932128906249999636e+04	2.431876367790910924e-10	2.932128906249999636e+04	2.530582867560855397e-11
2.934570312499999636e+04	2.312917562008743648e-10	2.934570312499999636e+04	1.884105603770023618e-10
2.937011718749999636e+04	3.419076320358602328e-10	2.937011718749999636e+04	4.643445723531458686e-12
2.939453124999999636e+04	3.496993174382764565e-10	2.939453124999999636e+04	1.101291639517356857e-11
2.941894531249999636e+04	2.109189525771355565e-12	2.941894531249999636e+04	5.828422794481122280e-11
2.944335937499999636e+04	1.930837685709205735e-10	2.944335937499999636e+04	1.139079206440927001e-10
2.946777343749999636e+04	2.226922990019938134e-10	2.946777343749999636e+04	7.315755062679099443e-11
2.949218749999999636e+04	2.858884061388236592e-10	2.949218749999999636e+04	8.995484232334314406e-11
2.951660156249999636e+04	1.356340595324474991e-10	2.951660156249999636e+04	7.270770374211004861e-11
2.954101562499999636e+04	4.778769531622759830e-10	2.954101562499999636e+04	3.732705994601130869e-11
2.956542968749999636e+04	1.626586628413479937e-10	2.956542968749999636e+04	5.806458333634862039e-11
2.958984374999999636e+04	3.671047115472888429e-10	2.958984374999999636e+04	4.375233044685005774e-12
2.961425781249999636e+04	4.276838073051700863e-10	2.961425781249999636e+04	1.899119316292159452e-11
2.963867187499999636e+04	1.648299886445231654e-10	2.963867187499999636e+04	7.293216594620138499e-11
2.966308593749999636e+04	4.743092442348074481e-11	2.966308593749999636e+04	2.015086847340720516e-10
2.968749999999999636e+04	7.740399467442572856e-11	2.968749999999999636e+04	4.414396138712903216e-11
2.971191406249999636e+04	2.109145343311276292e-10	2.971191406249999636e+04	2.577662963887732074e-11
2.973632812499999636e+04	2.394395334176710639e-11	2.973632812499999636e+04	1.059580613699391294e-11
2.976074218749999636e+04	2.479371695787018505e-10	2.976074218749999636e+04	9.451404014777529725e-11
2.978515624999999636e+04	3.748573091493570135e-11	2.978515624999999636e+04	5.917877639191495649e-11
2.980957031249999636e+04	9.778710431281437638e-11	2.980957031249999636e+04	9.665853770417852681e-11
2.983398437499999636e+04	1.674313851349396813e-10	2.983398437499999636e+04	1.234734860912185445e-11
2.985839843749999636e+04	1.671895239052421470e-10	2.985839843749999636e+04	2.543613144843489452e-12
2.988281249999999636e+04	2.063495706235853826e-11	2.988281249999999636e+04	9.217542261395319209e-11
2.990722656249999636e+04	1.085874639895890593e-10	2.990722656249999636e+04	1.214640403157244991e-11
2.993164062499999636e+04	2.207017641566575987e-10	2.993164062499999636e+04	4.540872853765085836e-11
2.995605468749999636e+04	4.036271973310757674e-10	2.995605468749999636e+04	1.493596901646277640e-10
2.998046874999999636e+04	3.043624155748436102e-10	2.998046874999999636e+04	3.235998175627261016e-11
3.000488281249999636e+04	1.550901415753676037e-10	3.000488281249999636e+04	1.446662375306484302e-10
3.002929687499999636e+04	6.617812453090850600e-11	3.002929687499999636e+04	1.147289558903798854e-10
3.005371093749999636e+04	1.170704166945212088e-10	3.005371093749999636e+04	2.472724306195340417e-11
3.007812499999999636e+04	2.155566905276464851e-10	3.007812499999999636e+04	5.242390780100810584e-11
3.010253906249999636e+04	9.390703554974475495e-11	3.010253906249999636e+04	2.245208939925049516e-11
3.012695312499999636e+04	2.308048130402997225e-10	3.012695312499999636e+04	1.112467700066627914e-11
3.015136718749999636e+04	2.010582197541495869e-11	3.015136718749999636e+04	1.266067692786461771e-12
3.017578124999999636e+04	3.813772150874693160e-10	3.017578124999999636e+04	2.785844831663963036e-11
3.020019531249999636e+04	2.453640054966238576e-10	3.020019531249999636e+04	4.402715632883489442e-11
3.022460937499999636e+04	4.517889105367564160e-10	3.022460937499999636e+04	7.557321851084260320e-11
3.024902343749999636e+04	1.197920303874755451e-10	3.024902343749999636e+04	2.161639984415442424e-11
3.027343749999999636e+04	1.390960632471322783e-10	3.027343749999999636e+04	3.375858439359045394e-11
3.029785156249999636e+04	5.174680455965677243e-11	3.029785156249999636e+04	3.252315886507720265e-10
3.032226562499999636e+04	2.876335440771165332e-11	3.032226562499999636e+04	5.322481829674734894e-11
3.034667968749999636e+04	5.538569676565942580e-10	3.034667968749999636e+04	1.848476155146480860e-11
3.037109374999999636e+04	1.029234320416993982e-10	3.037109374999999636e+04	2.322419927998059010e-11
3.039550781249999636e+04	4.335149298116459340e-11	3.039550781249999636e+04	5.626353787802496999e-13
3.041992187499999636e+04	1.299938258751033597e-10	3.041992187499999636e+04	7.054556812736602090e-13
3.044433593749999636e+04	1.719967045115095023e-10	3.044433593749999636e+04	1.387718688477943106e-10
3.046874999999999636e+04	4.153319750083192251e-10	3.046874999999999636e+04	4.132430560538520098e-11
3.049316406249999636e+04	4.475840010827967692e-11	3.049316406249999636e+04	2.260180199986031757e-11
3.051757812499999636e+04	1.454618807235464435e-10	3.051757812499999636e+04	1.754400227342135673e-10
3.054199218749999636e+04	6.621606625936079155e-10	3.054199218749999636e+04	8.028876668840387486e-11
3.056640624999999636e+04	3.185703004300533300e-10	3.056640624999999636e+04	2.108795461933560363e-10
3.059082031249999636e+04	2.656521837010973314e-10	3.059082031249999636e+04	6.564450308974611141e-11
3.061523437499999636e+04	1.587933587934385598e-10	3.061523437499999636e+04	4.227660331014935314e-11
3.063964843749999636e+04	2.756081273795028168e-10	3.063964843749999636e+04	6.958547288942848598e-11
3.066406249999999636e+04	6.730031998701393015e-10	3.066406249999999636e+04	2.556084317228039471e-11
3.068847656249999636e+04	2.110738188894243654e-11	3.068847656249999636e+04	2.878767638082866871e-10
3.071289062499999636e+04	1.899861519171176495e-10	3.071289062499999636e+04	4.147124313412533322e-11
3.073730468749999636e+04	1.785108224551303429e-10	3.073730468749999636e+04	5.245656985978074635e-11
3.076171874999999636e+04	1.003445817675162049e-10	3.076171874999999636e+04	1.006224495398642952e-11
3.078613281249999636e+04	5.501612147453605395e-10	3.078613281249999636e+04	5.775173061429527383e-12
3.081054687499999636e+04	3.597630095825974504e-10	3.081054687499999636e+04	5.781665341043695215e-11
3.083496093749999636e+04	1.811724271509993053e-10	3.083496093749999636e+04	1.614173692235832004e-11
3.085937499999999636e+04	3.050445334791415913e-10	3.085937499999999636e+04	1.514659348927247274e-12
3.088378906249999636e+04	4.054017212194942063e-10	3.088378906249999636e+04	1.095948053020719951e-10
3.090820312499999636e+04	3.514837514050176241e-10	3.090820312499999636e+04	2.418971209903730508e-11
3.093261718749999636e+04	2.652941826911458683e-10	3.093261718749999636e+04	4.484636585499140785e-11
3.095703124999999636e+04	1.237379910044382721e-09	3.095703124999999636e+04	5.263486595536478604e-11
3.098144531249999636e+04	3.512102387457454830e-09	3.098144531249999636e+04	7.513808964034859795e-11
3.100585937499999636e+04	2.242753494097378915e-08	3.100585937499999636e+04	1.876383387937887671e-11
3.103027343749999636e+04	5.554020789229486244e-10	3.103027343749999636e+04	4.407631983097395861e-11
3.105468749999999636e+04	7.688994419209196496e-11	3.105468749999999636e+04	9.808693366782378052e-12
3.107910156249999636e+04	2.450346343078868141e-10	3.107910156249999636e+04	1.085278286781522755e-10
3.110351562499999636e+04	2.760878579894861056e-11	3.110351562499999636e+04	1.202636942567278138e-10
3.112792968749999636e+04	3.960819073814678325e-11	3.112792968749999636e+04	6.000050110606383618e-11
3.115234374999999636e+04	1.578113163942897845e-10	3.115234374999999636e+04	2.379776336733537039e-11
3.117675781249999636e+04	1.310421082823849299e-10	3.117675781249999636e+04	1.069835367925484223e-11
3.120117187499999636e+04	5.159562292051505327e-11	3.120117187499999636e+04	1.473587962550267802e-11
3.122558593749999636e+04	3.255491994337583518e-10	3.122558593749999636e+04	4.875366969903945755e-11
3.124999999999999636e+04	2.321663295399103810e-10	3.124999999999999636e+04	8.019318169029605461e-11
3.127441406249999636e+04	1.182326822511151533e-10	3.127441406249999636e+04	3.002163019949584595e-10
3.129882812499999636e+04	1.706527786636575401e-10	3.129882812499999636e+04	1.780924930396545607e-11
3.132324218749999636e+04	3.314696312194367934e-10	3.132324218749999636e+04	4.743678363254501832e-11
3.134765624999999636e+04	2.356378218398911497e-10	3.134765624999999636e+04	5.203630353965191152e-12
3.137207031249999636e+04	2.978362310952792945e-10	3.137207031249999636e+04	8.490010225499557130e-12
3.139648437499999636e+04	1.222167891746996085e-10	3.139648437499999636e+04	5.632049764167055380e-13
3.142089843749999636e+04	5.328886517152393437e-11	3.142089843749999636e+04	5.814513648486201436e-11
3.144531249999999636e+04	1.105685219969615191e-10	3.144531249999999636e+04	9.238608440417980037e-11
3.146972656249999636e+04	3.669872279950040553e-10	3.146972656249999636e+04	1.104178853410417348e-11
3.149414062499999636e+04	5.497108234643442323e-11	3.149414062499999636e+04	1.460839628350958011e-10
3.151855468749999636e+04	1.921840727802206909e-10	3.151855468749999636e+04	1.422320330602981453e-10
3.154296874999999636e+04	4.285079976923897118e-11	3.154296874999999636e+04	8.661614410215026980e-11
3.156738281249999636e+04	2.172111932243219754e-10	3.156738281249999636e+04	1.217837464672286450e-11
3.159179687499999636e+04	2.053808083637397437e-10	3.159179687499999636e+04	1.945053576946888035e-11
3.161621093749999636e+04	2.454460567451287557e-10	3.161621093749999636e+04	3.071580951424835839e-12
3.164062499999999636e+04	3.782385489170065522e-11	3.164062499999999636e+04	2.757313592485255006e-11
3.166503906249999636e+04	7.842401532092923359e-11	3.166503906249999636e+04	9.557403818154217945e-12
3.168945312499999636e+04	2.326936528519947527e-10	3.168945312499999636e+04	1.277633523827510255e-10
3.171386718749999636e+04	1.615950023136838842e-10	3.171386718749999636e+04	1.046849902614717066e-10
3.173828124999999636e+04	6.847062314322081859e-11	3.173828124999999636e+04	5.732393359101880707e-11
3.176269531249999636e+04	1.385227803909374021e-10	3.176269531249999636e+04	2.148864315097394237e-11
3.178710937499999636e+04	1.223647834177485752e-10	3.178710937499999636e+04	2.223941156523356445e-10
3.181152343749999636e+04	9.947392804651652685e-11	3.181152343749999636e+04	5.602929716393601174e-11
3.183593749999999636e+04	1.477581195938756604e-10	3.183593749999999636e+04	9.550383477987162945e-11
3.186035156249999636e+04	4.985597448095768417e-11	3.186035156249999636e+04	1.134417224419981411e-10
3.188476562499999636e+04	4.836380375891850154e-11	3.188476562499999636e+04	1.345187043644318505e-11
3.190917968749999636e+04	1.166227650732846288e-10	3.190917968749999636e+04	9.173419456749653311e-11
3.193359374999999636e+04	5.049486787887549433e-11	3.193359374999999636e+04	1.705881782267356059e-10
3.195800781249999636e+04	1.548007334135989151e-10	3.195800781249999636e+04	2.203360149151115125e-11
3.198242187499999636e+04	2.326275632812942938e-10	3.198242187499999636e+04	7.541046042903637118e-12
3.200683593749999636e+04	7.437739221797846912e-10	3.200683593749999636e+04	7.100434089063867630e-11
3.203124999999999636e+04	3.044412708213820318e-10	3.203124999999999636e+04	6.375826499142018042e-11
3.205566406249999636e+04	3.114969674419404459e-10	3.205566406249999636e+04	1.492712255497351828e-10
3.208007812499999636e+04	1.324315597650473837e-10	3.208007812499999636e+04	1.267607957604246915e-10
3.210449218749999636e+04	1.554493305397973410e-10	3.210449218749999636e+04	1.281824851558754367e-10
3.212890624999999636e+04	3.033988600257554525e-10	3.212890624999999636e+04	4.432310189305999254e-11
3.215332031249999636e+04	1.733863547534169209e-10	3.215332031249999636e+04	1.869778179682714818e-11
3.217773437499999636e+04	1.213844652103797799e-11	3.217773437499999636e+04	4.392857462083378604e-11
3.220214843749999636e+04	5.947739604020496535e-10	3.220214843749999636e+04	2.125560732132668418e-11
3.222656249999999636e+04	1.992332142622928723e-10	3.222656249999999636e+04	2.330453170406243427e-11
3.225097656249999636e+04	2.479718585294099619e-10	3.225097656249999636e+04	8.356542689329272393e-11
3.227539062499999636e+04	6.940075146416473768e-11	3.227539062499999636e+04	1.649281515811433568e-11
3.229980468749999636e+04	3.570537524641397450e-11	3.229980468749999636e+04	4.338296854225622515e-11
3.232421874999999636e+04	2.348592129922360652e-10	3.232421874999999636e+04	1.659402469563333404e-11
3.234863281249999636e+04	1.483551039985662469e-10	3.234863281249999636e+04	3.411930125509567465e-11
3.237304687499999636e+04	7.557591386203255756e-12	3.237304687499999636e+04	8.953879029924664341e-11
3.239746093749999636e+04	1.083320222192716797e-10	3.239746093749999636e+04	1.984086647201456909e-11
3.242187499999999636e+04	1.619917443416196925e-11	3.242187499999999636e+04	2.558547842674661009e-11
3.244628906249999636e+04	9.779493794273743958e-11	3.244628906249999636e+04	8.245466642755229975e-12
3.247070312499999636e+04	3.608500512061427760e-10	3.247070312499999636e+04	7.302377233343151912e-11
3.249511718749999636e+04	3.093181202734198710e-10	3.249511718749999636e+04	1.185317544614178065e-10
3.251953124999999636e+04	3.404889455656405109e-11	3.251953124999999636e+04	1.521497838417551441e-10
3.254394531249999636e+04	4.189468522782894109e-10	3.254394531249999636e+04	2.355018526251864906e-11
3.256835937499999636e+04	2.206100537975366303e-10	3.256835937499999636e+04	5.621946006311280237e-12
3.259277343749999636e+04	1.752268179195811491e-10	3.259277343749999636e+04	9.311331945957753314e-13
