Frequency[Hz], Hx, sHx, Hy, sHy, PhaseX[rad], sPhaseX, PhaseY[rad], sPhaseY
6.360000000000000320e+00,2.918759409317945360e-05,4.390825868725896208e-07,2.388769503016894419e-03,4.242156837829687550e-07,-1.427911309817386964e+01,3.031286894169108945e-02,-3.295795482308043312e+00,3.571787717899399420e-04
6.379999999999999893e+00,2.974665082327197652e-05,4.366003001655673679e-07,2.344019054561371617e-03,4.213194892594142851e-07,-1.441582860447557835e+01,2.956859461630433755e-02,-3.299680778620909471e+00,3.630903882377619751e-04
6.400000000000000355e+00,2.891303393202760718e-05,4.337983868874248267e-07,2.306198273280399801e-03,4.187702550196926250e-07,-1.441947219559993698e+01,3.012049257688036163e-02,-3.297304126317819772e+00,3.652171043532612582e-04
6.400000000000000355e+00,2.996879048293788750e-05,4.337492466747251053e-07,2.301928319803893831e-03,4.187673074213087970e-07,-1.464891647770253869e+01,2.906864564937484269e-02,-3.301252587339022604e+00,3.655099696760993173e-04
6.419999999999999929e+00,3.034940350659107920e-05,4.309794306743385553e-07,2.263020936328216486e-03,4.162744047745430161e-07,-1.465639057596359507e+01,2.863732910498109976e-02,-3.302531127540205169e+00,3.708140923131059076e-04
6.440000000000001279e+00,3.151922118003827475e-05,4.284397912070042378e-07,2.227076646148047102e-03,4.135356045743663422e-07,-1.477860814037286730e+01,2.730150446587439883e-02,-3.305894134553089891e+00,3.737568410045063690e-04
6.459999999999999964e+00,3.278581785349433166e-05,4.255218018690029534e-07,2.193138569162937559e-03,4.111847242719127602e-07,-1.480903943191820460e+01,2.608726813077176174e-02,-3.307328275122169536e+00,3.760555325890667377e-04
6.480000000000000426e+00,3.453651447384839995e-05,4.229822884038970543e-07,2.160054898156163819e-03,4.086724688808986201e-07,-1.489577548901164761e+01,2.475515094286621573e-02,-3.309415064828301389e+00,3.818786849294142295e-04
6.500000000000000888e+00,3.392652552324727420e-05,4.204654893339443281e-07,2.135490540234085636e-03,4.060602850867125091e-07,-1.491055899596583068e+01,2.490908201306062109e-02,-3.309076291785081558e+00,3.825070630252759454e-04
6.500000000000000888e+00,3.560136688184725636e-05,4.204820575681102531e-07,2.132208361270042114e-03,4.060654436052191450e-07,-1.497413870809302949e+01,2.386574819844709469e-02,-3.310746632826163882e+00,3.846103339426584300e-04
6.519999999999999574e+00,3.721843090533013691e-05,4.177826442895970527e-07,2.106238332212233277e-03,4.036492318309536226e-07,-1.497713183749073984e+01,2.256393339990703240e-02,-3.312955245728329778e+00,3.847004325072673320e-04
6.540000000000000036e+00,3.719112074425247029e-05,4.154976995339467523e-07,2.078609226161432823e-03,4.011292302283676053e-07,-1.504551195738709524e+01,2.244383055976164817e-02,-3.315220534920658046e+00,3.881532066237034667e-04
6.559999999999998721e+00,3.805145672518548864e-05,4.129051896730376374e-07,2.054546700184685382e-03,3.986052786928813856e-07,-1.510106592466851971e+01,2.187713289760710375e-02,-3.316427147828131972e+00,3.917321792991748414e-04
6.580000000000000071e+00,3.846698271593530013e-05,4.103394923236248894e-07,2.031281935642165973e-03,3.962527909615902629e-07,-1.501410629840231437e+01,2.143294676854085035e-02,-3.318878415736608467e+00,3.922911358772496800e-04
6.599999999999999645e+00,3.858228297725666228e-05,4.078405937849882189e-07,2.011868489968268638e-03,3.939522610489991090e-07,-1.516456046613189024e+01,2.121917887219375992e-02,-3.314699067511249986e+00,3.926030977083201623e-04
6.599999999999999645e+00,3.990799291764499801e-05,4.079018926527353159e-07,2.009126188774822998e-03,3.937999092956523305e-07,-1.514289793304255305e+01,2.061746253889389785e-02,-3.318294313742058854e+00,3.958014044254797460e-04
6.620000000000000107e+00,4.056131254008325072e-05,4.052098556122939292e-07,1.987907066709361688e-03,3.914186973159506267e-07,-1.515205891569018704e+01,2.016246761535424661e-02,-3.320403864640879554e+00,3.971206203819384675e-04
6.639999999999999680e+00,4.174296447651015975e-05,4.028026657173197109e-07,1.968528213053638738e-03,3.891635796636564929e-07,-1.515214835644908042e+01,1.945153575184357941e-02,-3.324823498397598165e+00,3.978741575273631623e-04
6.659999999999999254e+00,4.194886902744087510e-05,4.004597044967358136e-07,1.950527540923890609e-03,3.867784319269550050e-07,-1.517515818479980183e+01,1.923365939737523359e-02,-3.322495766498902547e+00,3.991552454212101515e-04
6.679999999999999716e+00,4.370077143949871218e-05,3.980675524411988464e-07,1.932537155045797395e-03,3.845257460481120439e-07,-1.521540080850214416e+01,1.837197409765902942e-02,-3.325773775613781957e+00,4.009670309196377387e-04
6.700000000000000178e+00,4.339129310064220502e-05,3.958750730187503346e-07,1.915086336585189062e-03,3.821672629363495616e-07,-1.525820585742463109e+01,1.839388487105830111e-02,-3.326114551840109179e+00,4.028440445027986028e-04
6.700000000000000178e+00,4.198161085266385834e-05,3.958816834289418114e-07,1.916438873270208442e-03,3.821884772375272991e-07,-1.524211262800890587e+01,1.894573221729599355e-02,-3.321828687923349399e+00,4.010920706855975945e-04
6.719999999999999751e+00,4.384752228504641079e-05,3.934038643065069748e-07,1.899239660587109151e-03,3.797968470654927962e-07,-1.526218875279198528e+01,1.803044135435843964e-02,-3.326499529021076818e+00,4.023159308788082128e-04
6.740000000000000213e+00,4.503576410254204055e-05,3.910772053608848501e-07,1.884411491880744584e-03,3.776271965440161419e-07,-1.529285284301311876e+01,1.751261330449854076e-02,-3.328963125211788388e+00,4.043166311011091936e-04
6.759999999999999787e+00,4.487417439156083461e-05,3.887190389667610084e-07,1.868786613933757449e-03,3.753726797322123200e-07,-1.529127189723370428e+01,1.741261229790123932e-02,-3.330031190195906099e+00,4.040966454143033295e-04
6.780000000000000249e+00,4.463561204984243695e-05,3.864601011478030440e-07,1.856079308017991166e-03,3.733418466085467507e-07,-1.531716784803605691e+01,1.737655380083311454e-02,-3.331984227766834117e+00,4.031934435405806066e-04
6.799999999999999822e+00,4.376033527367149094e-05,3.843123023597293514e-07,1.842934111007014410e-03,3.710265670450152437e-07,-1.530356874753946883e+01,1.763937129106034687e-02,-3.328510719559383269e+00,4.048850614420453097e-04
6.799999999999999822e+00,4.490463457320240472e-05,3.843220612162186609e-07,1.842173800056187217e-03,3.711039468781442573e-07,-1.527837057749311356e+01,1.725398975677315191e-02,-3.331575539606022041e+00,4.064055887864551748e-04
6.900000000000000355e+00,4.614210771950160578e-05,3.731872898380890549e-07,1.782306447615202927e-03,3.604236102740061720e-07,-1.534492333192193314e+01,1.630962167730767506e-02,-3.333196096287724508e+00,4.079191297268402409e-04
7.000000000000000000e+00,4.673805578220148173e-05,3.625554350438808026e-07,1.732122282046378659e-03,3.501355518772945147e-07,-1.540047022432753288e+01,1.567467760660076412e-02,-3.338746828675547285e+00,4.082571991173679165e-04
7.099999999999999645e+00,4.752359111474729132e-05,3.523885636526114328e-07,1.688319785760235498e-03,3.402644591153520498e-07,-1.543756968088793258e+01,1.495496149043153145e-02,-3.346448764157622158e+00,4.067810566959391698e-04
7.200000000000000178e+00,4.799499564727282717e-05,3.425853862922221754e-07,1.652103853496128842e-03,3.308364740755295416e-07,-1.549297643805705960e+01,1.435235558403201786e-02,-3.349941252975315642e+00,4.027583705650420527e-04
7.299999999999999822e+00,4.770380844488424592e-05,3.333078024616951923e-07,1.619606014975320677e-03,3.218366346631651175e-07,-1.550239006028924571e+01,1.404405637969672466e-02,-3.354335163726548608e+00,3.996017109380778018e-04
7.400000000000000355e+00,4.916135481056740718e-05,3.244713328476512887e-07,1.591428912285750182e-03,3.133266804377524912e-07,-1.548478428329710432e+01,1.330016983631692601e-02,-3.359879191606565563e+00,3.970079246918065260e-04
7.499999999999999112e+00,4.876388024609712299e-05,3.158188860706902073e-07,1.565338012725900514e-03,3.050010266483005495e-07,-1.550518097773080406e+01,1.307467918951470652e-02,-3.364030804080660353e+00,3.932109889204236973e-04
7.599999999999999645e+00,4.857304105003774913e-05,3.075570246609818826e-07,1.543100439447763275e-03,2.969782291025089705e-07,-1.552606254863964530e+01,1.276312675480991039e-02,-3.369598361119490626e+00,3.881966067805432317e-04
7.700000000000000178e+00,4.915328190801607753e-05,2.996246747317779615e-07,1.522602200379432084e-03,2.892931371944429403e-07,-1.553363080020816511e+01,1.224672951813811882e-02,-3.374789749050997933e+00,3.820586833258706664e-04
7.799999999999999822e+00,4.909197271528321357e-05,2.920785260749902675e-07,1.503551205308186357e-03,2.820413185278009661e-07,-1.555179370274191442e+01,1.194654436010600049e-02,-3.379331486943658369e+00,3.768656497817867443e-04
7.900000000000000355e+00,4.934826093469583648e-05,2.845958817197721576e-07,1.486352642264521543e-03,2.748635746341354068e-07,-1.553439415166343451e+01,1.164887755348152816e-02,-3.382871890623055045e+00,3.733412097527719705e-04
8.000000000000000000e+00,4.902032301418258260e-05,2.775751718114256746e-07,1.469361517226368914e-03,2.680669887583999196e-07,-1.552621149362412289e+01,1.137527114031757283e-02,-3.387557253496850329e+00,3.666200655848938627e-04
8.099999999999999645e+00,4.881688118169924469e-05,2.707073526293415057e-07,1.454795630649008322e-03,2.614389846408365513e-07,-1.557166319111251518e+01,1.114350523813314141e-02,-3.393092716628662409e+00,3.612143400772711409e-04
8.199999999999999289e+00,4.949154541150636822e-05,2.641799560054501538e-07,1.441722375124669924e-03,2.550849378249901264e-07,-1.556519713377272573e+01,1.075465540193373641e-02,-3.397086842033615106e+00,3.567359021867699581e-04
8.300000000000000711e+00,4.906845975913061311e-05,2.579312890796596351e-07,1.429964122888220798e-03,2.491087370258509787e-07,-1.560248561909567044e+01,1.058704287423119401e-02,-3.400806696899311810e+00,3.508612244050558987e-04
8.400000000000000355e+00,4.932951880534579232e-05,2.517603774615126414e-07,1.417589873175903242e-03,2.431131832397318870e-07,-1.559928616389537837e+01,1.027907802042864714e-02,-3.406324117890481951e+00,3.454753970141406197e-04
8.500000000000000000e+00,4.845166376774474203e-05,2.458833344705240488e-07,1.406684145837394520e-03,2.374627051510445584e-07,-1.559508532792319002e+01,1.023690767699244122e-02,-3.411097659453372621e+00,3.404093305221493225e-04
8.599999999999999645e+00,4.877425520811552262e-05,2.402305852710876329e-07,1.395880138996740500e-03,2.320113836944855280e-07,-1.560280738020835756e+01,9.929168021428569357e-03,-3.413699028612007247e+00,3.349482737588444837e-04
8.699999999999999289e+00,4.847567179085363753e-05,2.346494531389221660e-07,1.386062707965588685e-03,2.266540305209878525e-07,-1.561690385526448921e+01,9.747973467635999423e-03,-3.418216729516585950e+00,3.291157564773204507e-04
8.800000000000000711e+00,4.848407829398353869e-05,2.294473833569296415e-07,1.376704141959372938e-03,2.215516048658112611e-07,-1.563014105822403188e+01,9.525381916858402867e-03,-3.422329688922110869e+00,3.241271081338693806e-04
8.900000000000000355e+00,4.761847630575848984e-05,2.242453441798860656e-07,1.367181947372927801e-03,2.165562771745583457e-07,-1.564512893881118138e+01,9.480880270938140536e-03,-3.426222328443718546e+00,3.188670379735933130e-04
9.000000000000000000e+00,4.772009346464322824e-05,2.193199225636698433e-07,1.358808490905088042e-03,2.118081039405297571e-07,-1.563349735246848304e+01,9.265284533232866215e-03,-3.430073076269350985e+00,3.141560704196341052e-04
9.099999999999999645e+00,4.729467416445573802e-05,2.145460239736951820e-07,1.350419177131139455e-03,2.072149965993448748e-07,-1.564066656364427388e+01,9.144709361310033105e-03,-3.434501804095366317e+00,3.091797537744438791e-04
9.199999999999999289e+00,4.773160167299469179e-05,2.098282640923667685e-07,1.342457475612261189e-03,2.026485303082248267e-07,-1.566267771534385034e+01,8.853562577339246439e-03,-3.438314139900755073e+00,3.040082871701581843e-04
9.300000000000000711e+00,4.682837272381005388e-05,2.054339779899565563e-07,1.334769192021689104e-03,1.984134730435369772e-07,-1.565505166979305507e+01,8.831313280354123954e-03,-3.442261970882232625e+00,2.991920645509877014e-04
9.400000000000000355e+00,4.644954301814039032e-05,2.010710077772339780e-07,1.328082708363005149e-03,1.941725490809382130e-07,-1.566908713065071979e+01,8.711162203787146605e-03,-3.446496633136127308e+00,2.943333354615701729e-04
9.500000000000000000e+00,4.658603252873619896e-05,1.968339453909010596e-07,1.320347987356099801e-03,1.900947242542608551e-07,-1.566814962902072139e+01,8.482753816625958690e-03,-3.450268267759398988e+00,2.891071898789157406e-04
9.599999999999999645e+00,4.605524770168148468e-05,1.927602756789859038e-07,1.313853265590247087e-03,1.861354212912789181e-07,-1.566233539407866004e+01,8.423472490228489304e-03,-3.452980274674508188e+00,2.852696666875365527e-04
9.699999999999999289e+00,4.632796035891494264e-05,1.888047470904980698e-07,1.306880124594178138e-03,1.823685545581165802e-07,-1.567332590589933794e+01,8.193312110310647239e-03,-3.457043765030285876e+00,2.803776556595181631e-04
9.800000000000000711e+00,4.587007100856111834e-05,1.850088456920738872e-07,1.300801542290870930e-03,1.786510403151469615e-07,-1.569547123940396638e+01,8.113185226636100700e-03,-3.461055266153500121e+00,2.764008615834774650e-04
9.900000000000000355e+00,4.542305665967498712e-05,1.812617572385013342e-07,1.293938949046684241e-03,1.750370164078124425e-07,-1.568732080923818550e+01,8.028906254825397479e-03,-3.464130371248580254e+00,2.722632207966774014e-04
1.000000000000000000e+01,4.493395940587573340e-05,1.776466490151060912e-07,1.287721734143457966e-03,1.715627203489844060e-07,-1.568858379084001342e+01,7.935615448582155826e-03,-3.466437086068942186e+00,2.674771586090045252e-04
1.009999999999999964e+01,4.540603447639526835e-05,1.741606072374975273e-07,1.282261211805558587e-03,1.681796688199026155e-07,-1.571434436145705149e+01,7.698889436999048486e-03,-3.468533375804145003e+00,2.633419957368590670e-04
1.019999999999999929e+01,4.451504198088296587e-05,1.707083954399423475e-07,1.278270069599508419e-03,1.648785248921855976e-07,-1.572643065995152867e+01,7.735057886402467095e-03,-3.470394844442560078e+00,2.600869724725509758e-04
1.030000000000000249e+01,4.385456737715745404e-05,1.674446557802423818e-07,1.275419286352494743e-03,1.617326879063207397e-07,-1.573408108723523924e+01,7.671122278921423121e-03,-3.472162772288363008e+00,2.546504663485393036e-04
1.040000000000000036e+01,4.345996669280537892e-05,1.642382352122675916e-07,1.271982340586748968e-03,1.586260588034605723e-07,-1.572810535528656217e+01,7.590097036178241469e-03,-3.475589726454724193e+00,2.504011092691524592e-04
1.050000000000000000e+01,4.276438718497516122e-05,1.611342708710919839e-07,1.268765800963620339e-03,1.556167235061809708e-07,-1.574079265858620857e+01,7.591076092501903259e-03,-3.478870853191666335e+00,2.470445603053291264e-04
1.059999999999999964e+01,4.260743022186998409e-05,1.580820717046442125e-07,1.264686115633210147e-03,1.526641452260076533e-07,-1.573604296115768086e+01,7.448133667800954302e-03,-3.483512494427290385e+00,2.423899530086609457e-04
1.069999999999999929e+01,4.192978258145618552e-05,1.551375754853321071e-07,1.260964070351762445e-03,1.498447203528170087e-07,-1.574348177349831346e+01,7.457454910919509607e-03,-3.487783447784122082e+00,2.394020460283416429e-04
1.080000000000000071e+01,4.141226413605485495e-05,1.522988824410124171e-07,1.257696624846956499e-03,1.471042165360236589e-07,-1.573107565134075436e+01,7.387701835308293011e-03,-3.491327623858404117e+00,2.348439889451018497e-04
1.090000000000000036e+01,4.122665401324402795e-05,1.495054076466763116e-07,1.252885093423417679e-03,1.443954446478901937e-07,-1.573675535090786681e+01,7.286626120193167092e-03,-3.495476524537283858e+00,2.314910733555324332e-04
1.099999999999999822e+01,4.093930680156053839e-05,1.468153839749003737e-07,1.248511490239023313e-03,1.417879522661794519e-07,-1.572936698263904098e+01,7.226059960041343253e-03,-3.500045556132200808e+00,2.288054756620902573e-04
1.109999999999999964e+01,3.990671194605015557e-05,1.441956576347111716e-07,1.244535195650843789e-03,1.392431572644210663e-07,-1.571651407110353382e+01,7.250025370991872858e-03,-3.504063720171276763e+00,2.245631373733661526e-04
1.119999999999999929e+01,4.030859349228027843e-05,1.416068136423587798e-07,1.240055522813792799e-03,1.367416935794735754e-07,-1.572964959880200730e+01,7.080646661637024150e-03,-3.507944269499309264e+00,2.223501648083463971e-04
1.130000000000000071e+01,3.987861909988297892e-05,1.391098339357855716e-07,1.235808764673475280e-03,1.343326095318222888e-07,-1.573270524917448476e+01,7.015294021933394381e-03,-3.511823686702856939e+00,2.186640948185086277e-04
1.140000000000000036e+01,3.946024462705590140e-05,1.367089421020741255e-07,1.231210789744842599e-03,1.320221250983151070e-07,-1.574524245802547995e+01,6.964310266913792749e-03,-3.515013011873736382e+00,2.156198698050940360e-04
1.150000000000000000e+01,3.922219906114472255e-05,1.343318306083098469e-07,1.227105190422879107e-03,1.297303179618394185e-07,-1.573378592268144516e+01,6.877728426062426278e-03,-3.518971658699267202e+00,2.122627719551428021e-04
1.159999999999999964e+01,3.865069559289323949e-05,1.320287987657339101e-07,1.222447695534224820e-03,1.274922482833749658e-07,-1.572439664754737443e+01,6.867243515755572236e-03,-3.522812389568591662e+00,2.097496985655666803e-04
1.169999999999999751e+01,3.898095389388672017e-05,1.297739230094060294e-07,1.217775081532772655e-03,1.253109208593295137e-07,-1.571404585752446614e+01,6.692729869388517466e-03,-3.526999453012018115e+00,2.069809019144341965e-04
1.180000000000000071e+01,3.846524705180234718e-05,1.276073363437684146e-07,1.213474907716845025e-03,1.232364917535650720e-07,-1.571736152627952876e+01,6.653852883355818211e-03,-3.530156547509473164e+00,2.037180969048065567e-04
1.189999999999999858e+01,3.811135571993103815e-05,1.254318530421911650e-07,1.208625381970710767e-03,1.211397999542276901e-07,-1.570766401762844566e+01,6.613749635581976302e-03,-3.533280121431165988e+00,2.013537216165000698e-04
1.200000000000000000e+01,3.770702268383088447e-05,1.233657469271177414e-07,1.203546650541443847e-03,1.191407661186230793e-07,-1.570755083260058882e+01,6.563583715280728315e-03,-3.536217148490359286e+00,1.986324696153481464e-04
1.210000000000000142e+01,3.746926833495056941e-05,1.213208821623866984e-07,1.198965573344258108e-03,1.171631194338701907e-07,-1.572305107317119877e+01,6.509767869752857913e-03,-3.540481961610075778e+00,1.965189800076569935e-04
1.219999999999999929e+01,3.735830098344667955e-05,1.193490577867870015e-07,1.193959496799271288e-03,1.152462599050677917e-07,-1.572032256407856465e+01,6.421733896200098289e-03,-3.543626051287016132e+00,1.941220440303611670e-04
1.230000000000000249e+01,3.655663190014008998e-05,1.174446735830087497e-07,1.188873280435347917e-03,1.134158973166936264e-07,-1.569760241169396409e+01,6.442273051219683973e-03,-3.545321006643516348e+00,1.913538731440394744e-04
1.240000000000000036e+01,3.659603583714304039e-05,1.155233547104155940e-07,1.184078133996808958e-03,1.115691637176431923e-07,-1.568704940801403325e+01,6.341991511843578753e-03,-3.549376651327134091e+00,1.892458805919118570e-04
1.250000000000000000e+01,3.627490172025908796e-05,1.136937477718234039e-07,1.178372019602676700e-03,1.098001634953480567e-07,-1.566006588008707823e+01,6.288396922987441601e-03,-3.550307439917580687e+00,1.869571783838886803e-04
1.259999999999999964e+01,3.576301380016143572e-05,1.119054060269597209e-07,1.173900334568120461e-03,1.080580217527431427e-07,-1.566171581923469525e+01,6.287575304272137976e-03,-3.553543317849197969e+00,1.850530855401152116e-04
1.269999999999999929e+01,3.559413976681103140e-05,1.101265818810144859e-07,1.168464346505028797e-03,1.063472525828310032e-07,-1.562553405538652029e+01,6.230542903007358496e-03,-3.555373528852954657e+00,1.833363401259729400e-04
1.280000000000000071e+01,3.519913131873674092e-05,1.084478904931250100e-07,1.162361042560575717e-03,1.047259077060880555e-07,-1.563937379286603147e+01,6.189008353274155771e-03,-3.557327696288605345e+00,1.810500742056332115e-04
1.290000000000000036e+01,3.497157541114672362e-05,1.067425345558913603e-07,1.156368889445945347e-03,1.030870243144364669e-07,-1.561202970309230587e+01,6.143255103788167540e-03,-3.558608330551703780e+00,1.793792897824820457e-04
1.300000000000000178e+01,3.488643664172697754e-05,1.051207780737064852e-07,1.150273726338349326e-03,1.015172731225511548e-07,-1.559788717661403368e+01,6.057314912833675243e-03,-3.559209926374767186e+00,1.774010921557144199e-04
1.309999999999999964e+01,3.458086163090250885e-05,1.035307804586695702e-07,1.144888862959199264e-03,9.998133635856252132e-08,-1.557524689276081276e+01,6.006296635911172188e-03,-3.560789372341592873e+00,1.751816743592039783e-04
1.319999999999999929e+01,3.424923587246965132e-05,1.019347597747821405e-07,1.138906345598090803e-03,9.845519688559819864e-08,-1.555523954287736998e+01,5.980854912345002355e-03,-3.561670774107571269e+00,1.736498377700551284e-04
1.330000000000000071e+01,3.453822109944432926e-05,1.004376715584599263e-07,1.132242474319621224e-03,9.700510882380086716e-08,-1.552563523612591467e+01,5.853306548791823577e-03,-3.562318146670503616e+00,1.724287626039712061e-04
1.340000000000000036e+01,3.431310280325393483e-05,9.894420743555147402e-08,1.125593943820149892e-03,9.554669290840944062e-08,-1.551367890985895848e+01,5.791385065892017993e-03,-3.562467151493078354e+00,1.705716063169985652e-04
1.350000000000000000e+01,3.442663926727653704e-05,9.746916860862531826e-08,1.118219464358700954e-03,9.413548679770498262e-08,-1.548439036248865897e+01,5.687679706168168384e-03,-3.562508671005530481e+00,1.691292843117754433e-04
1.359999999999999964e+01,3.419168839584753300e-05,9.604596128074376587e-08,1.110843000080429400e-03,9.274415662050520534e-08,-1.544521707837719049e+01,5.652361606798874880e-03,-3.561401888069664956e+00,1.681059176929217526e-04
1.369999999999999751e+01,3.400663858798895852e-05,9.466169297185153572e-08,1.102121509825607906e-03,9.142117168415206516e-08,-1.542801142159679095e+01,5.602525129896115258e-03,-3.559009330942303428e+00,1.669274163497283850e-04
1.380000000000000071e+01,3.385870770651323814e-05,9.328845474816395335e-08,1.093154672358217323e-03,9.007441660677331242e-08,-1.538366555716810424e+01,5.542649573874622489e-03,-3.556845355852726875e+00,1.658713498823638835e-04
1.389999999999999858e+01,3.376486178202638648e-05,9.194004909553515914e-08,1.082783426224868256e-03,8.878763908410861284e-08,-1.533876409931947116e+01,5.468409427808417628e-03,-3.555186585973998170e+00,1.646492446931566893e-04
1.400000000000000000e+01,3.374453879060710125e-05,9.063625706907264929e-08,1.071800152588031326e-03,8.753435166901561697e-08,-1.528326826800282845e+01,5.392642267544389863e-03,-3.549601484627161518e+00,1.639029893931183001e-04
1.410000000000000142e+01,3.396218633934369925e-05,8.934363841345374166e-08,1.059082753561003780e-03,8.629238179587154354e-08,-1.521420981937837347e+01,5.292919949563786204e-03,-3.543752944220273982e+00,1.639203810797617840e-04
1.419999999999999929e+01,3.408356174650786319e-05,8.809940791005307963e-08,1.045402246114395103e-03,8.509910504045943889e-08,-1.515046857962182614e+01,5.203967241397813512e-03,-3.534832657436195014e+00,1.637704106040766580e-04
1.430000000000000249e+01,3.497747496486108219e-05,8.688577180622412183e-08,1.029413576682185584e-03,8.389686203273569503e-08,-1.508119079390942119e+01,4.994918313793046336e-03,-3.523487643300865280e+00,1.640024843330019333e-04
1.440000000000000036e+01,3.627448053902058837e-05,8.567785431671141032e-08,1.011659340719383519e-03,8.273458390522477457e-08,-1.497910254556997778e+01,4.741160224624099175e-03,-3.508570264131811278e+00,1.642753966157782736e-04
1.450000000000000000e+01,3.858110095016970735e-05,8.449762777111115101e-08,9.912191980761982362e-04,8.159722431101286072e-08,-1.487095533404647263e+01,4.399709678608658761e-03,-3.486817365949092640e+00,1.653685500760879168e-04
1.459999999999999964e+01,4.227434960574692860e-05,8.332990142795446695e-08,9.688482416388367793e-04,8.049252247393550567e-08,-1.476115303560046499e+01,3.957622094453688844e-03,-3.456975310321925399e+00,1.667131081936436071e-04
1.469999999999999929e+01,5.357182534867191328e-05,8.219564502214050119e-08,9.411445644998178619e-04,7.940433148457988329e-08,-1.459467820335849275e+01,3.090502428568394494e-03,-3.371770056989785935e+00,1.697777954849827330e-04
1.469999999999999929e+01,4.816636015369273651e-05,8.221876861229171093e-08,9.437664071774217334e-04,7.939128976372729872e-08,-1.464374560196354480e+01,3.427302848035000855e-03,-3.411296047364602124e+00,1.689724589524649074e-04
1.472000000000000064e+01,5.575760551985677109e-05,8.199222612761431123e-08,9.374378800653694870e-04,7.917832119052805323e-08,-1.458373356027023249e+01,2.951942564802871941e-03,-3.357270712773243737e+00,1.696392493673521188e-04
1.473999999999999844e+01,5.805532262285835921e-05,8.176845615977930013e-08,9.336112986289156392e-04,7.896068926835057091e-08,-1.455896965236684260e+01,2.831131815357262795e-03,-3.340424226763205162e+00,1.701081171870457169e-04
1.475999999999999979e+01,6.032730316829884901e-05,8.153995878451737031e-08,9.308871012399164407e-04,7.874988673975154972e-08,-1.454786829138545201e+01,2.712898646643366503e-03,-3.321675722105772444e+00,1.698589222326409205e-04
1.477999999999999936e+01,6.326836081057877982e-05,8.133283452630681804e-08,9.283307566210319923e-04,7.853115768339214150e-08,-1.453135480148616487e+01,2.584909832418149853e-03,-3.301901520356083530e+00,1.701980166555418401e-04
1.480000000000000071e+01,6.607511983887049626e-05,8.110597508265268133e-08,9.268967111653340571e-04,7.831586927542853802e-08,-1.451650193649050635e+01,2.467293461759744767e-03,-3.280529486841238018e+00,1.699003591384195882e-04
1.480000000000000071e+01,5.686504605796204211e-05,8.111385733035795541e-08,9.200526630760851206e-04,7.831763247308648488e-08,-1.455153327111819728e+01,2.862551446072890502e-03,-3.342796895769965637e+00,1.709877526136582653e-04
1.482000000000000028e+01,6.891171027499423392e-05,8.088142460854224236e-08,9.259845054662057054e-04,7.811284761032971614e-08,-1.450649899974272472e+01,2.359186605233392145e-03,-3.257718534897974472e+00,1.694718699153209616e-04
1.483999999999999986e+01,7.206405568367740225e-05,8.066130714489502963e-08,9.258897188192340057e-04,7.790797789675975796e-08,-1.449274772519486731e+01,2.250188339654173465e-03,-3.233679281430229757e+00,1.690741347860406061e-04
1.485999999999999766e+01,7.569014631403418692e-05,8.045385618830549004e-08,9.267662056612165555e-04,7.768328273527679538e-08,-1.448419654990770944e+01,2.136413711237194341e-03,-3.209289904737885557e+00,1.686186843884194891e-04
1.488000000000000256e+01,7.920735555420492296e-05,8.024483832904597205e-08,9.295201406392404652e-04,7.747230935817309932e-08,-1.447665087459457567e+01,2.035849441228521767e-03,-3.184398269315239283e+00,1.676687019609045183e-04
1.490000000000000036e+01,8.688091041772990123e-05,8.002257267227683901e-08,9.450842571989955063e-04,7.727281831639851134e-08,-1.447340723047349620e+01,1.851178394470534777e-03,-3.129840929636443114e+00,1.644157169670056799e-04
1.490000000000000036e+01,7.157912842116477515e-05,8.001799440516261994e-08,9.057869718826790486e-04,7.727880399499509777e-08,-1.446506789968698392e+01,2.247509040426418254e-03,-3.231407161584626486e+00,1.716012692065846086e-04
1.491999999999999993e+01,9.335062829328746555e-05,7.980628589093180114e-08,9.606186234766728475e-04,7.707141053147768577e-08,-1.447432664764326127e+01,1.720183406752838354e-03,-3.088705790941353335e+00,1.613780104761118931e-04
1.493999999999999950e+01,9.940023000376281125e-05,7.957809687079627505e-08,9.786955262092618402e-04,7.687044662412700513e-08,-1.448331979266655445e+01,1.609669693840636625e-03,-3.059249812960538328e+00,1.578162496339480291e-04
1.496000000000000085e+01,1.068317360214821727e-04,7.938553439385986223e-08,1.006553914940180351e-03,7.666220059998304240e-08,-1.449311495912677294e+01,1.491486603526350190e-03,-3.013531910264259928e+00,1.529172045560996519e-04
1.498000000000000043e+01,1.153221952335613238e-04,7.917035389446367902e-08,1.043651228687893749e-03,7.645488963039176375e-08,-1.451079938003231540e+01,1.377614137698255454e-03,-2.972804026257981569e+00,1.470861498325764887e-04
1.499999999999999822e+01,9.606291313253391743e-05,7.895419912571755716e-08,9.393002698272077868e-04,7.625005620166158010e-08,-1.443976374529916740e+01,1.653703733906834684e-03,-3.057493014038773715e+00,1.632751304369965152e-04
1.499999999999999822e+01,1.241191254291958742e-04,7.895396944775687591e-08,1.090459379274145079e-03,7.625001281738147537e-08,-1.453249948272053516e+01,1.276656927675340119e-03,-2.936478420458242589e+00,1.403971303255050309e-04
